Input Number, Run_Number, Result@ 100, U, X2, X1
16, Run: 035, F, 0, 0, 40
16, Run: 036, F, 0, 0, 32
16, Run: 037, F, 0, 89, 0
16, Run: 038, F, 0, 0, 59
16, Run: 039, F, 0, 0, 17
16, Run: 040, F, 0, 0, 52
16, Run: 041, F, 0, 0, 46
16, Run: 042, F, 0, 62, 0
16, Run: 043, F, 0, 0, 45
16, Run: 044, F, 0, 0, 51
16, Run: 045, F, 0, 0, 30
16, Run: 046, F, 0, 0, 52
16, Run: 047, F, 0, 0, 28
16, Run: 048, F, 0, 0, 43
16, Run: 049, F, 0, 0, 44
16, Run: 050, F, 0, 0, 16
16, Run: 051, F, 0, 0, 43
16, Run: 052, F, 0, 0, 44
16, Run: 053, F, 0, 0, 41
16, Run: 054, F, 0, 0, 55
16, Run: 055, F, 0, 0, 46
16, Run: 056, F, 0, 0, 53
16, Run: 057, F, 0, 0, 41
16, Run: 058, F, 0, 0, 54
16, Run: 059, F, 0, 0, 37
16, Run: 060, F, 0, 0, 43
16, Run: 061, F, 0, 0, 38
16, Run: 062, F, 0, 0, 36
16, Run: 063, F, 0, 0, 28
16, Run: 064, F, 0, 0, 48
16, Run: 065, F, 0, 0, 50
16, Run: 066, F, 0, 0, 27
16, Run: 067, F, 0, 0, 51
16, Run: 068, F, 0, 0, 42
16, Run: 069, F, 0, 0, 29
16, Run: 070, F, 0, 0, 22
16, Run: 071, F, 0, 0, 19
16, Run: 072, F, 0, 0, 36
16, Run: 073, F, 0, 0, 44
16, Run: 074, F, 0, 42, 0
16, Run: 075, F, 0, 0, 48
16, Run: 076, F, 0, 0, 33
16, Run: 077, F, 0, 0, 52
16, Run: 078, F, 0, 0, 42
16, Run: 079, F, 0, 0, 52
16, Run: 080, F, 0, 0, 30
16, Run: 081, F, 0, 0, 53
16, Run: 082, F, 0, 0, 52
16, Run: 083, F, 0, 0, 35
16, Run: 084, F, 0, 0, 38
16, Run: 085, F, 0, 0, 53
16, Run: 086, F, 0, 0, 21
16, Run: 087, F, 0, 0, 59
16, Run: 088, F, 0, 51, 0
16, Run: 089, F, 0, 0, 41
16, Run: 090, F, 0, 0, 37
16, Run: 091, F, 0, 0, 28
16, Run: 092, F, 0, 0, 33
16, Run: 093, F, 0, 0, 27
16, Run: 094, F, 0, 0, 34
16, Run: 095, F, 0, 0, 26
16, Run: 096, F, 0, 0, 37
16, Run: 097, F, 0, 0, 35
16, Run: 098, F, 0, 0, 54
16, Run: 099, F, 0, 26, 0
16, Run: 100, F, 0, 0, 36
17, Run: 001, F, 0, 0, 59
17, Run: 002, F, 0, 0, 54
17, Run: 003, F, 0, 0, 43
17, Run: 004, F, 0, 128, 0
17, Run: 005, F, 0, 0, 26
17, Run: 006, F, 0, 0, 61
17, Run: 007, F, 0, 0, 36
17, Run: 008, F, 0, 0, 74
17, Run: 009, F, 0, 0, 61
17, Run: 010, F, 0, 0, 51
17, Run: 011, F, 0, 43, 0
17, Run: 012, F, 0, 0, 56
17, Run: 013, F, 0, 0, 69
17, Run: 014, F, 0, 0, 21
17, Run: 015, F, 0, 0, 75
17, Run: 016, F, 0, 88, 0
17, Run: 017, F, 0, 0, 84
17, Run: 018, F, 0, 0, 68
17, Run: 019, F, 0, 0, 85
17, Run: 020, F, 0, 0, 100
17, Run: 021, F, 0, 0, 64
17, Run: 022, F, 0, 0, 17
17, Run: 023, F, 0, 0, 60
17, Run: 024, F, 0, 0, 66
17, Run: 025, F, 0, 0, 35
17, Run: 026, F, 0, 0, 47
17, Run: 027, F, 0, 0, 90
17, Run: 028, F, 0, 0, 93
17, Run: 029, F, 0, 0, 63
17, Run: 030, F, 0, 0, 88
17, Run: 031, F, 0, 0, 43
17, Run: 032, F, 0, 0, 56
17, Run: 033, F, 0, 0, 89
17, Run: 034, F, 0, 59, 0
17, Run: 035, F, 0, 0, 49
17, Run: 036, F, 0, 0, 66
17, Run: 037, F, 0, 0, 78
17, Run: 038, F, 0, 0, 79
17, Run: 039, F, 0, 0, 30
17, Run: 040, F, 0, 0, 68
17, Run: 041, F, 0, 0, 86
17, Run: 042, F, 0, 0, 53
17, Run: 043, F, 0, 0, 38
17, Run: 044, F, 0, 0, 58
17, Run: 045, F, 0, 0, 89
17, Run: 046, F, 0, 0, 75
17, Run: 047, F, 0, 0, 51
17, Run: 048, F, 0, 100, 0
17, Run: 049, F, 0, 0, 79
17, Run: 050, F, 0, 0, 72
17, Run: 051, F, 0, 0, 65
17, Run: 052, F, 0, 0, 40
17, Run: 053, F, 0, 0, 79
17, Run: 054, F, 0, 17, 0
17, Run: 055, F, 0, 0, 48
17, Run: 056, F, 0, 0, 69
17, Run: 057, F, 0, 0, 20
17, Run: 058, F, 0, 0, 74
17, Run: 059, F, 0, 0, 35
17, Run: 060, F, 0, 0, 78
17, Run: 061, F, 0, 0, 80
17, Run: 062, F, 0, 0, 65
17, Run: 063, F, 0, 0, 70
17, Run: 064, F, 0, 0, 62
17, Run: 065, F, 0, 0, 67
17, Run: 066, F, 0, 0, 53
17, Run: 067, F, 0, 0, 77
17, Run: 068, F, 0, 0, 41
17, Run: 069, F, 0, 0, 71
17, Run: 070, F, 0, 0, 72
17, Run: 071, F, 0, 99, 0
17, Run: 072, F, 0, 0, 82
17, Run: 073, F, 0, 0, 40
17, Run: 074, F, 0, 0, 77
17, Run: 075, F, 0, 0, 60
17, Run: 076, F, 0, 0, 64
17, Run: 077, F, 0, 0, 35
17, Run: 078, F, 0, 0, 73
17, Run: 079, F, 0, 0, 71
17, Run: 080, F, 0, 0, 77
17, Run: 081, F, 0, 0, 60
17, Run: 082, F, 0, 0, 61
17, Run: 083, F, 0, 0, 36
17, Run: 084, F, 0, 61, 0
17, Run: 085, F, 0, 0, 63
17, Run: 086, F, 0, 0, 84
17, Run: 087, F, 0, 0, 85
17, Run: 088, F, 0, 0, 46
17, Run: 089, F, 0, 0, 56
17, Run: 090, F, 0, 0, 53
17, Run: 091, F, 0, 0, 37
17, Run: 092, F, 0, 0, 68
17, Run: 093, F, 0, 0, 53
17, Run: 094, F, 0, 0, 77
17, Run: 095, F, 0, 0, 88
17, Run: 096, F, 0, 0, 70
17, Run: 097, F, 0, 0, 48
17, Run: 098, F, 0, 0, 55
17, Run: 099, F, 0, 0, 48
17, Run: 100, F, 0, 0, 28
18, Run: 001, F, 0, 19, 0
18, Run: 002, F, 0, 0, 7
18, Run: 003, F, 0, 0, 6
18, Run: 004, F, 0, 0, 14
18, Run: 005, F, 0, 0, 15
18, Run: 006, F, 0, 14, 0
18, Run: 007, F, 0, 15, 0
18, Run: 008, F, 0, 0, 12
18, Run: 009, F, 0, 0, 23
18, Run: 010, F, 0, 0, 11
18, Run: 011, F, 0, 0, 16
18, Run: 012, F, 0, 0, 8
18, Run: 013, F, 0, 19, 0
18, Run: 014, F, 0, 0, 12
18, Run: 015, F, 0, 0, 7
18, Run: 016, F, 0, 0, 13
18, Run: 017, F, 0, 27, 0
18, Run: 018, F, 0, 0, 16
18, Run: 019, F, 0, 0, 10
18, Run: 020, F, 0, 0, 10
18, Run: 021, F, 0, 24, 0
18, Run: 022, F, 0, 0, 19
18, Run: 023, F, 0, 0, 19
18, Run: 024, F, 0, 0, 15
18, Run: 025, F, 0, 0, 13
18, Run: 026, F, 0, 0, 16
18, Run: 027, F, 0, 0, 14
18, Run: 028, F, 0, 13, 0
18, Run: 029, F, 0, 0, 16
18, Run: 030, F, 0, 0, 15
18, Run: 031, F, 0, 0, 10
18, Run: 032, F, 0, 0, 15
18, Run: 033, F, 0, 0, 12
18, Run: 034, F, 0, 20, 0
18, Run: 035, F, 0, 0, 13
18, Run: 036, F, 0, 8, 0
18, Run: 037, F, 0, 0, 10
18, Run: 038, F, 0, 24, 0
18, Run: 039, F, 0, 0, 19
18, Run: 040, F, 0, 23, 0
18, Run: 041, F, 0, 0, 21
18, Run: 042, F, 0, 7, 0
18, Run: 043, F, 0, 0, 14
18, Run: 044, F, 0, 0, 12
18, Run: 045, F, 0, 0, 13
18, Run: 046, F, 0, 0, 17
18, Run: 047, F, 0, 0, 17
18, Run: 048, F, 0, 0, 12
18, Run: 049, F, 0, 0, 19
18, Run: 050, F, 0, 16, 0
18, Run: 051, F, 0, 0, 9
18, Run: 052, F, 0, 0, 22
18, Run: 053, F, 0, 0, 12
18, Run: 054, F, 0, 19, 0
18, Run: 055, F, 0, 0, 20
18, Run: 056, F, 0, 0, 16
18, Run: 057, F, 0, 0, 16
18, Run: 058, F, 0, 0, 16
18, Run: 059, F, 0, 0, 14
18, Run: 060, F, 0, 10, 0
18, Run: 061, F, 0, 0, 11
18, Run: 062, F, 0, 24, 0
18, Run: 063, F, 0, 0, 9
18, Run: 064, F, 0, 28, 0
18, Run: 065, F, 0, 0, 13
18, Run: 066, F, 0, 29, 0
18, Run: 067, F, 0, 0, 12
18, Run: 068, F, 0, 22, 0
18, Run: 069, F, 0, 0, 16
18, Run: 070, F, 0, 14, 0
18, Run: 071, F, 0, 0, 13
18, Run: 072, F, 0, 0, 3
18, Run: 073, F, 0, 0, 16
18, Run: 074, F, 0, 0, 19
18, Run: 075, F, 0, 28, 0
18, Run: 076, F, 0, 0, 15
18, Run: 077, F, 0, 0, 11
18, Run: 078, F, 0, 0, 18
18, Run: 079, F, 0, 0, 13
18, Run: 080, F, 0, 0, 17
18, Run: 081, F, 0, 0, 9
18, Run: 082, F, 0, 16, 0
18, Run: 083, F, 0, 0, 12
18, Run: 084, F, 0, 24, 0
18, Run: 085, F, 0, 13, 0
18, Run: 086, F, 0, 0, 19
18, Run: 087, F, 0, 0, 9
18, Run: 088, F, 0, 0, 14
18, Run: 089, F, 0, 0, 12
18, Run: 090, F, 0, 0, 14
18, Run: 091, F, 0, 10, 0
18, Run: 092, F, 0, 0, 14
18, Run: 093, F, 0, 0, 16
18, Run: 094, F, 0, 0, 7
18, Run: 095, F, 0, 0, 13
18, Run: 096, F, 0, 0, 22
18, Run: 097, F, 0, 20, 0
18, Run: 098, F, 0, 0, 12
18, Run: 099, F, 0, 0, 15
18, Run: 100, F, 0, 0, 15
19, Run: 001, F, 0, 0, 70
19, Run: 002, F, 0, 0, 74
19, Run: 003, F, 0, 0, 82
19, Run: 004, F, 0, 0, 56
19, Run: 005, F, 0, 0, 75
19, Run: 006, F, 0, 0, 79
19, Run: 007, F, 0, 0, 76
19, Run: 008, F, 0, 0, 64
19, Run: 009, F, 0, 0, 67
19, Run: 010, F, 0, 0, 73
19, Run: 011, F, 0, 0, 62
19, Run: 012, F, 0, 0, 75
19, Run: 013, F, 0, 0, 65
19, Run: 014, F, 0, 0, 56
19, Run: 015, F, 0, 0, 73
19, Run: 016, F, 0, 0, 76
19, Run: 017, F, 0, 0, 71
19, Run: 018, F, 0, 0, 75
19, Run: 019, F, 0, 0, 78
19, Run: 020, F, 0, 0, 77
19, Run: 021, F, 0, 0, 75
19, Run: 022, F, 0, 0, 64
19, Run: 023, F, 0, 0, 71
19, Run: 024, F, 0, 0, 71
19, Run: 025, F, 0, 0, 74
19, Run: 026, F, 0, 0, 76
19, Run: 027, F, 0, 0, 63
19, Run: 028, F, 0, 0, 67
19, Run: 029, F, 0, 0, 72
19, Run: 030, F, 0, 0, 68
19, Run: 031, F, 0, 0, 74
19, Run: 032, F, 0, 0, 68
19, Run: 033, F, 0, 0, 60
19, Run: 034, F, 0, 0, 72
19, Run: 035, F, 0, 0, 82
19, Run: 036, F, 0, 0, 66
19, Run: 037, F, 0, 0, 72
19, Run: 038, F, 0, 0, 66
19, Run: 039, F, 0, 0, 76
19, Run: 040, F, 0, 0, 74
19, Run: 041, F, 0, 0, 73
19, Run: 042, F, 0, 0, 72
19, Run: 043, F, 0, 0, 74
19, Run: 044, F, 0, 0, 75
19, Run: 045, F, 0, 0, 77
19, Run: 046, F, 0, 0, 81
19, Run: 047, F, 0, 0, 68
19, Run: 048, F, 0, 0, 64
19, Run: 049, F, 0, 0, 76
19, Run: 050, F, 0, 0, 72
19, Run: 051, F, 0, 0, 71
19, Run: 052, F, 0, 0, 74
19, Run: 053, F, 0, 0, 75
19, Run: 054, F, 0, 0, 67
19, Run: 055, F, 0, 0, 75
19, Run: 056, F, 0, 0, 75
19, Run: 057, F, 0, 0, 67
19, Run: 058, F, 0, 0, 65
19, Run: 059, F, 0, 0, 69
19, Run: 060, F, 0, 0, 80
19, Run: 061, F, 0, 0, 61
19, Run: 062, F, 0, 0, 74
19, Run: 063, F, 0, 0, 77
19, Run: 064, F, 0, 0, 68
19, Run: 065, F, 0, 0, 71
19, Run: 066, F, 0, 0, 53
19, Run: 067, F, 0, 0, 76
19, Run: 068, F, 0, 0, 71
19, Run: 069, F, 0, 0, 72
19, Run: 070, F, 0, 0, 68
19, Run: 071, F, 0, 0, 73
19, Run: 072, F, 0, 0, 66
19, Run: 073, F, 0, 0, 72
19, Run: 074, F, 0, 0, 65
19, Run: 075, F, 0, 0, 76
19, Run: 076, F, 0, 0, 73
19, Run: 077, F, 0, 0, 71
19, Run: 078, F, 0, 0, 73
19, Run: 079, F, 0, 0, 62
19, Run: 080, F, 0, 0, 75
19, Run: 081, F, 0, 0, 66
19, Run: 082, F, 0, 0, 66
19, Run: 083, F, 0, 0, 74
19, Run: 084, F, 0, 0, 72
19, Run: 085, F, 0, 0, 70
19, Run: 086, F, 0, 0, 69
19, Run: 087, F, 0, 0, 67
19, Run: 088, F, 0, 0, 61
19, Run: 089, F, 0, 0, 69
19, Run: 090, F, 0, 0, 64
19, Run: 091, F, 0, 0, 69
19, Run: 092, F, 0, 0, 69
19, Run: 093, F, 0, 0, 70
19, Run: 094, F, 0, 0, 65
19, Run: 095, F, 0, 0, 63
19, Run: 096, F, 0, 0, 73
19, Run: 097, F, 0, 0, 68
19, Run: 098, F, 0, 0, 65
19, Run: 099, F, 0, 0, 75
19, Run: 100, F, 0, 0, 70
2, Run: 001, F, 0, 13, 0
2, Run: 002, F, 0, 0, 10
2, Run: 003, F, 0, 0, 13
2, Run: 004, F, 0, 0, 4
2, Run: 005, F, 0, 0, 11
2, Run: 006, F, 0, 0, 14
2, Run: 007, F, 0, 0, 8
2, Run: 008, F, 0, 0, 10
2, Run: 009, F, 0, 0, 11
2, Run: 010, F, 0, 16, 0
2, Run: 011, F, 0, 0, 10
2, Run: 012, F, 0, 7, 0
2, Run: 013, F, 0, 0, 8
2, Run: 014, F, 0, 12, 0
2, Run: 015, F, 0, 0, 10
2, Run: 016, F, 0, 0, 8
2, Run: 017, F, 0, 0, 9
2, Run: 018, F, 0, 0, 6
2, Run: 019, F, 0, 0, 10
2, Run: 020, F, 0, 0, 11
2, Run: 021, F, 0, 0, 10
2, Run: 022, F, 0, 0, 13
2, Run: 023, F, 0, 0, 9
2, Run: 024, F, 0, 0, 12
2, Run: 025, F, 0, 0, 12
2, Run: 026, F, 0, 0, 11
2, Run: 027, F, 0, 0, 12
2, Run: 028, F, 0, 0, 3
2, Run: 029, F, 0, 0, 9
2, Run: 030, F, 0, 0, 10
2, Run: 031, F, 0, 11, 0
2, Run: 032, P, 0, 17, 0
2, Run: 033, F, 0, 0, 11
2, Run: 034, F, 0, 15, 0
2, Run: 035, F, 0, 0, 10
2, Run: 036, F, 0, 0, 12
2, Run: 037, F, 0, 0, 9
2, Run: 038, F, 0, 14, 0
2, Run: 039, F, 0, 0, 11
2, Run: 040, F, 0, 8, 0
2, Run: 041, F, 0, 0, 10
2, Run: 042, F, 0, 0, 6
2, Run: 043, F, 0, 0, 10
2, Run: 044, F, 0, 0, 7
2, Run: 045, F, 0, 7, 0
2, Run: 046, F, 0, 4, 0
2, Run: 047, F, 0, 13, 0
2, Run: 048, F, 0, 0, 8
2, Run: 049, F, 0, 0, 9
2, Run: 050, F, 0, 0, 12
2, Run: 051, F, 0, 15, 0
2, Run: 052, F, 0, 0, 14
2, Run: 053, F, 0, 10, 0
2, Run: 054, F, 0, 0, 8
2, Run: 055, F, 0, 14, 0
2, Run: 056, F, 0, 0, 10
2, Run: 057, F, 0, 0, 11
2, Run: 058, F, 0, 15, 0
2, Run: 059, F, 0, 0, 9
2, Run: 060, F, 0, 0, 11
2, Run: 061, F, 0, 0, 13
2, Run: 062, F, 0, 0, 10
2, Run: 063, F, 0, 0, 13
2, Run: 064, F, 0, 13, 0
2, Run: 065, F, 0, 8, 0
2, Run: 066, F, 0, 0, 8
2, Run: 067, F, 0, 0, 11
2, Run: 068, F, 0, 0, 9
2, Run: 069, F, 0, 0, 8
2, Run: 070, F, 0, 9, 0
2, Run: 071, F, 0, 14, 0
2, Run: 072, F, 0, 0, 8
2, Run: 073, F, 0, 0, 9
2, Run: 074, F, 0, 0, 6
2, Run: 075, F, 0, 0, 9
2, Run: 076, F, 0, 10, 0
2, Run: 077, F, 0, 0, 10
2, Run: 078, F, 0, 0, 8
2, Run: 079, F, 0, 0, 12
2, Run: 080, F, 0, 0, 12
2, Run: 081, F, 0, 0, 13
2, Run: 082, F, 0, 0, 11
2, Run: 083, F, 0, 0, 10
2, Run: 084, F, 0, 0, 9
2, Run: 085, F, 0, 0, 9
2, Run: 086, F, 0, 0, 10
2, Run: 087, F, 0, 0, 8
2, Run: 088, F, 0, 0, 12
2, Run: 089, F, 0, 0, 10
2, Run: 090, F, 0, 0, 8
2, Run: 091, F, 0, 0, 10
2, Run: 092, F, 0, 0, 12
2, Run: 093, F, 0, 11, 0
2, Run: 094, F, 0, 15, 0
2, Run: 095, F, 0, 0, 12
2, Run: 096, F, 0, 0, 12
2, Run: 097, F, 0, 0, 11
2, Run: 098, F, 0, 0, 8
2, Run: 099, F, 0, 0, 10
2, Run: 100, F, 0, 9, 0
20, Run: 001, F, 0, 0, 33
20, Run: 002, F, 0, 0, 28
20, Run: 003, F, 0, 0, 30
20, Run: 004, F, 0, 0, 34
20, Run: 005, F, 0, 0, 29
20, Run: 006, F, 0, 0, 24
20, Run: 007, F, 0, 0, 31
20, Run: 008, F, 0, 0, 28
20, Run: 009, F, 0, 0, 24
20, Run: 010, F, 0, 0, 34
20, Run: 011, F, 0, 0, 31
20, Run: 012, F, 0, 0, 25
20, Run: 013, F, 0, 0, 27
20, Run: 014, F, 0, 0, 23
20, Run: 015, F, 0, 0, 32
20, Run: 016, F, 0, 0, 20
20, Run: 017, F, 0, 0, 28
20, Run: 018, F, 0, 0, 22
20, Run: 019, F, 0, 0, 32
20, Run: 020, F, 0, 0, 33
20, Run: 021, F, 0, 0, 29
20, Run: 022, F, 0, 0, 32
20, Run: 023, F, 0, 0, 27
20, Run: 024, F, 0, 0, 27
20, Run: 025, F, 0, 0, 23
20, Run: 026, F, 0, 0, 27
20, Run: 027, F, 0, 0, 25
20, Run: 028, F, 0, 0, 28
20, Run: 029, F, 0, 0, 29
20, Run: 030, F, 0, 0, 32
20, Run: 031, F, 0, 0, 28
20, Run: 032, F, 0, 0, 29
20, Run: 033, F, 0, 0, 28
20, Run: 034, F, 0, 0, 11
20, Run: 035, F, 0, 0, 28
20, Run: 036, F, 0, 0, 31
20, Run: 037, F, 0, 0, 31
20, Run: 038, F, 0, 0, 21
20, Run: 039, F, 0, 0, 26
20, Run: 040, F, 0, 0, 29
20, Run: 041, F, 0, 0, 34
20, Run: 042, F, 0, 0, 32
20, Run: 043, F, 0, 0, 29
20, Run: 044, F, 0, 0, 32
20, Run: 045, F, 0, 0, 18
20, Run: 046, F, 0, 0, 25
20, Run: 047, F, 0, 0, 25
20, Run: 048, F, 0, 0, 31
20, Run: 049, F, 0, 0, 33
20, Run: 050, F, 0, 0, 30
20, Run: 051, F, 0, 0, 30
20, Run: 052, F, 0, 0, 29
20, Run: 053, F, 0, 0, 32
20, Run: 054, F, 0, 0, 32
20, Run: 055, F, 0, 0, 27
20, Run: 056, F, 0, 0, 27
20, Run: 057, F, 0, 0, 26
20, Run: 058, F, 0, 0, 30
20, Run: 059, F, 0, 0, 32
20, Run: 060, F, 0, 0, 31
20, Run: 061, F, 0, 0, 30
20, Run: 062, F, 0, 0, 30
20, Run: 063, F, 0, 0, 27
20, Run: 064, F, 0, 0, 30
20, Run: 065, F, 0, 0, 19
20, Run: 066, F, 0, 0, 28
20, Run: 067, F, 0, 0, 17
20, Run: 068, F, 0, 0, 29
20, Run: 069, F, 0, 0, 27
20, Run: 070, F, 0, 0, 30
20, Run: 071, F, 0, 0, 34
20, Run: 072, F, 0, 0, 31
20, Run: 073, F, 0, 0, 30
20, Run: 074, F, 0, 0, 27
20, Run: 075, F, 0, 0, 33
20, Run: 076, F, 0, 0, 31
20, Run: 077, F, 0, 0, 28
20, Run: 078, F, 0, 0, 20
20, Run: 079, F, 0, 0, 28
20, Run: 080, F, 0, 0, 30
20, Run: 081, F, 0, 0, 30
20, Run: 082, F, 0, 0, 28
20, Run: 083, F, 0, 0, 33
20, Run: 084, F, 0, 0, 21
20, Run: 085, F, 0, 0, 30
20, Run: 086, F, 0, 0, 27
20, Run: 087, F, 0, 0, 29
20, Run: 088, F, 0, 0, 31
20, Run: 089, F, 0, 0, 22
20, Run: 090, F, 0, 0, 26
20, Run: 091, F, 0, 0, 33
20, Run: 092, F, 0, 0, 34
20, Run: 093, F, 0, 0, 32
20, Run: 094, F, 0, 0, 27
20, Run: 095, F, 0, 0, 29
20, Run: 096, F, 0, 0, 27
20, Run: 097, F, 0, 0, 27
20, Run: 098, F, 0, 0, 32
20, Run: 099, F, 0, 0, 31
20, Run: 100, F, 0, 0, 25
21, Run: 001, F, 0, 0, 27
21, Run: 002, F, 0, 0, 30
21, Run: 003, F, 0, 0, 30
21, Run: 004, F, 0, 0, 26
21, Run: 005, F, 0, 0, 32
21, Run: 006, F, 0, 0, 38
21, Run: 007, F, 0, 0, 25
21, Run: 008, F, 0, 0, 32
21, Run: 009, F, 0, 0, 32
21, Run: 010, F, 0, 0, 30
21, Run: 011, F, 0, 0, 33
21, Run: 012, F, 0, 0, 23
21, Run: 013, F, 0, 0, 42
21, Run: 014, F, 0, 0, 20
21, Run: 015, F, 0, 0, 33
21, Run: 016, F, 0, 0, 31
21, Run: 017, F, 0, 0, 30
21, Run: 018, F, 0, 0, 13
21, Run: 019, F, 0, 0, 27
21, Run: 020, F, 0, 0, 36
21, Run: 021, F, 0, 0, 27
21, Run: 022, F, 0, 0, 34
21, Run: 023, F, 0, 0, 24
21, Run: 024, F, 0, 0, 33
21, Run: 025, F, 0, 0, 32
21, Run: 026, F, 0, 0, 18
21, Run: 027, F, 0, 0, 43
21, Run: 028, F, 0, 0, 37
21, Run: 029, F, 0, 0, 35
21, Run: 030, F, 0, 0, 15
21, Run: 031, F, 0, 0, 35
21, Run: 032, F, 0, 0, 32
21, Run: 033, F, 0, 0, 35
21, Run: 034, F, 0, 0, 43
21, Run: 035, F, 0, 0, 43
21, Run: 036, F, 0, 0, 32
21, Run: 037, F, 0, 0, 27
21, Run: 038, F, 0, 0, 32
21, Run: 039, F, 0, 0, 37
21, Run: 040, F, 0, 0, 24
21, Run: 041, F, 0, 35, 0
21, Run: 042, F, 0, 0, 40
21, Run: 043, F, 0, 51, 0
21, Run: 044, F, 0, 0, 37
21, Run: 045, F, 0, 0, 36
21, Run: 046, F, 0, 0, 36
21, Run: 047, F, 0, 0, 35
21, Run: 048, F, 0, 0, 35
21, Run: 049, F, 0, 0, 35
21, Run: 050, F, 0, 0, 36
21, Run: 051, F, 0, 0, 26
21, Run: 052, F, 0, 0, 24
21, Run: 053, F, 0, 0, 37
21, Run: 054, F, 0, 0, 38
21, Run: 055, F, 0, 0, 26
21, Run: 056, F, 0, 0, 30
21, Run: 057, F, 0, 0, 30
21, Run: 058, F, 0, 0, 35
21, Run: 059, F, 0, 0, 37
21, Run: 060, F, 0, 0, 29
21, Run: 061, F, 0, 0, 25
21, Run: 062, F, 0, 0, 28
21, Run: 063, F, 0, 0, 26
21, Run: 064, F, 0, 0, 32
21, Run: 065, F, 0, 0, 16
21, Run: 066, F, 0, 0, 35
21, Run: 067, F, 0, 0, 28
21, Run: 068, F, 0, 0, 32
21, Run: 069, F, 0, 0, 22
21, Run: 070, F, 0, 0, 40
21, Run: 071, F, 0, 0, 38
21, Run: 072, F, 0, 0, 28
21, Run: 073, F, 0, 0, 28
21, Run: 074, F, 0, 0, 23
21, Run: 075, F, 0, 0, 28
21, Run: 076, F, 0, 0, 29
21, Run: 077, F, 0, 0, 33
21, Run: 078, F, 0, 0, 33
21, Run: 079, F, 0, 0, 31
21, Run: 080, F, 0, 0, 19
21, Run: 081, F, 0, 0, 19
21, Run: 082, F, 0, 0, 39
21, Run: 083, F, 0, 0, 16
21, Run: 084, F, 0, 0, 34
21, Run: 085, F, 0, 0, 27
21, Run: 086, F, 0, 0, 38
21, Run: 087, F, 0, 0, 29
21, Run: 088, F, 0, 0, 37
21, Run: 089, F, 0, 0, 38
21, Run: 090, F, 0, 0, 34
21, Run: 091, F, 0, 0, 23
21, Run: 092, F, 0, 0, 39
21, Run: 093, F, 0, 0, 33
21, Run: 094, F, 0, 0, 30
21, Run: 095, F, 0, 0, 35
21, Run: 096, F, 0, 0, 29
21, Run: 097, F, 0, 0, 29
21, Run: 098, F, 0, 0, 29
21, Run: 099, F, 0, 0, 32
21, Run: 100, F, 0, 0, 7
22, Run: 001, F, 0, 97, 0
22, Run: 002, F, 0, 0, 21
22, Run: 003, F, 0, 0, 21
22, Run: 004, F, 0, 75, 0
22, Run: 005, F, 0, 0, 37
22, Run: 006, F, 0, 84, 0
22, Run: 007, F, 0, 92, 0
22, Run: 008, F, 0, 90, 0
22, Run: 009, F, 0, 0, 27
22, Run: 010, F, 0, 46, 0
22, Run: 011, F, 0, 76, 0
22, Run: 012, F, 0, 88, 0
22, Run: 013, F, 0, 90, 0
22, Run: 014, F, 0, 57, 0
22, Run: 015, F, 0, 73, 0
22, Run: 016, F, 0, 73, 0
22, Run: 017, F, 0, 55, 0
22, Run: 018, F, 0, 0, 6
22, Run: 019, F, 0, 91, 0
22, Run: 020, F, 0, 28, 0
22, Run: 021, F, 0, 0, 32
22, Run: 022, F, 0, 57, 0
22, Run: 023, F, 0, 0, 24
22, Run: 024, F, 0, 0, 17
22, Run: 025, F, 0, 96, 0
22, Run: 026, F, 0, 67, 0
22, Run: 027, F, 0, 0, 42
22, Run: 028, F, 0, 56, 0
22, Run: 029, F, 0, 0, 16
22, Run: 030, F, 0, 0, 26
22, Run: 031, F, 0, 53, 0
22, Run: 032, F, 0, 0, 24
22, Run: 033, F, 0, 84, 0
22, Run: 034, F, 0, 0, 19
22, Run: 035, F, 0, 81, 0
22, Run: 036, F, 0, 0, 13
22, Run: 037, F, 0, 0, 18
22, Run: 038, F, 0, 98, 0
22, Run: 039, F, 0, 0, 31
22, Run: 040, F, 0, 0, 22
22, Run: 041, F, 0, 48, 0
22, Run: 042, F, 0, 0, 39
22, Run: 043, F, 0, 0, 25
22, Run: 044, F, 0, 0, 21
22, Run: 045, F, 0, 46, 0
22, Run: 046, F, 0, 82, 0
22, Run: 047, F, 0, 0, 42
22, Run: 048, F, 0, 51, 0
22, Run: 049, F, 0, 0, 31
22, Run: 050, F, 0, 0, 39
22, Run: 051, F, 0, 90, 0
22, Run: 052, P, 0, 99, 0
22, Run: 053, F, 0, 86, 0
22, Run: 054, F, 0, 0, 18
22, Run: 055, F, 0, 27, 0
22, Run: 056, F, 0, 0, 13
22, Run: 057, F, 0, 0, 31
22, Run: 058, F, 0, 90, 0
22, Run: 059, F, 0, 0, 28
22, Run: 060, F, 0, 0, 26
22, Run: 061, F, 0, 73, 0
22, Run: 062, F, 0, 0, 23
22, Run: 063, F, 0, 71, 0
22, Run: 064, F, 0, 0, 29
22, Run: 065, F, 0, 0, 32
22, Run: 066, F, 0, 82, 0
22, Run: 067, F, 0, 0, 35
22, Run: 068, F, 0, 0, 13
22, Run: 069, F, 0, 0, 37
