Input Number, Run_Number, Result@ 100, PO, A, H, X1, M, CE, Y, D, CO, PE, B, PO*, A*, H*, X1*, M*, CE*, Y*, D*, CO*, PE*, B*
4, Run: 072, P, 0, 23, 0, 0, 0, 0, 102, 23, 102, 0, 1
4, Run: 073, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1
4, Run: 074, F, 0, 79, 0, 0, 0, 0, 50, 25, 50, 0, 1
4, Run: 075, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1
4, Run: 076, P, 0, 123, 0, 0, 0, 22, 22, 0, 0, 1, 1
4, Run: 077, P, 0, 123, 0, 0, 0, 22, 22, 0, 0, 1, 1
4, Run: 078, P, 0, 101, 0, 0, 0, 0, 24, 23, 24, 0, 1
4, Run: 079, P, 0, 123, 0, 0, 0, 22, 22, 0, 0, 1, 1
4, Run: 080, P, 0, 127, 0, 0, 0, 24, 24, 0, 0, 1, 1
4, Run: 081, P, 0, 63, 0, 0, 0, 0, 62, 23, 62, 0, 1
4, Run: 082, P, 0, 33, 0, 0, 0, 0, 94, 24, 94, 0, 1
4, Run: 083, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1
4, Run: 084, P, 0, 24, 0, 0, 0, 0, 105, 25, 105, 0, 1
4, Run: 085, P, 0, 39, 0, 0, 0, 0, 88, 24, 88, 0, 1
4, Run: 086, P, 0, 101, 0, 0, 0, 0, 28, 25, 28, 0, 1
4, Run: 087, F, 0, 35, 0, 0, 0, 0, 92, 24, 92, 0, 1
4, Run: 088, F, 0, 13, 0, 0, 0, 0, 114, 24, 114, 0, 1
4, Run: 089, P, 0, 21, 0, 0, 0, 0, 112, 27, 112, 0, 1
4, Run: 090, F, 0, 54, 0, 0, 0, 0, 73, 24, 73, 0, 1
4, Run: 091, F, 0, 62, 0, 0, 0, 0, 71, 27, 71, 0, 1
4, Run: 092, P, 0, 127, 0, 0, 0, 24, 24, 0, 0, 1, 1
4, Run: 093, F, 0, 76, 0, 0, 0, 0, 53, 25, 53, 0, 1
4, Run: 094, P, 0, 103, 0, 0, 0, 0, 26, 25, 26, 0, 1
4, Run: 095, P, 0, 36, 0, 0, 0, 0, 89, 23, 89, 0, 1
4, Run: 096, F, 0, 15, 0, 0, 0, 0, 110, 23, 110, 0, 1
4, Run: 097, F, 0, 85, 0, 0, 0, 0, 44, 25, 44, 0, 1
4, Run: 098, F, 0, 24, 0, 0, 0, 0, 101, 23, 101, 0, 1
4, Run: 099, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1
4, Run: 100, F, 0, 62, 0, 0, 0, 0, 63, 23, 63, 0, 1
5, Run: 001, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1
5, Run: 002, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1
5, Run: 003, P, 0, 167, 0, 0, 0, 30, 30, 0, 0, 1, 1
5, Run: 004, P, 0, 15, 0, 0, 0, 0, 160, 34, 160, 0, 1
5, Run: 005, P, 0, 130, 0, 0, 0, 0, 33, 28, 33, 0, 1
5, Run: 006, P, 0, 19, 0, 0, 0, 0, 148, 30, 148, 0, 1
5, Run: 007, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1
5, Run: 008, P, 0, 167, 0, 0, 0, 30, 30, 0, 0, 1, 1
5, Run: 009, F, 0, 101, 0, 0, 0, 0, 74, 34, 74, 0, 1
5, Run: 010, P, 0, 3, 0, 0, 0, 0, 166, 31, 166, 0, 1
5, Run: 011, P, 0, 165, 0, 0, 0, 29, 29, 0, 0, 1, 1
5, Run: 012, P, 0, 167, 0, 0, 0, 30, 30, 0, 0, 1, 1
5, Run: 013, P, 0, 144, 0, 0, 0, 0, 29, 33, 29, 0, 1
5, Run: 014, P, 0, 63, 0, 0, 0, 0, 110, 33, 110, 0, 1
5, Run: 015, P, 0, 84, 0, 0, 0, 0, 87, 32, 87, 0, 1
5, Run: 016, F, 0, 40, 0, 0, 0, 0, 133, 33, 133, 0, 1
5, Run: 017, P, 0, 83, 0, 0, 0, 0, 92, 34, 92, 0, 1
5, Run: 018, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1
5, Run: 019, F, 0, 60, 0, 0, 0, 0, 111, 32, 111, 0, 1
5, Run: 020, P, 0, 175, 0, 0, 0, 34, 34, 0, 0, 1, 1
5, Run: 021, P, 0, 167, 0, 0, 0, 30, 30, 0, 0, 1, 1
5, Run: 022, P, 0, 137, 0, 0, 0, 0, 32, 31, 32, 0, 1
5, Run: 023, F, 0, 31, 0, 0, 0, 0, 136, 30, 136, 0, 1
5, Run: 024, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1
5, Run: 025, P, 0, 165, 0, 0, 0, 29, 29, 0, 0, 1, 1
5, Run: 026, F, 0, 27, 0, 0, 0, 0, 142, 31, 142, 0, 1
5, Run: 027, F, 0, 26, 0, 0, 0, 0, 145, 32, 145, 0, 1
5, Run: 028, F, 0, 60, 0, 0, 0, 0, 107, 30, 107, 0, 1
5, Run: 029, P, 0, 167, 0, 0, 0, 30, 30, 0, 0, 1, 1
5, Run: 030, F, 0, 108, 0, 0, 0, 0, 63, 32, 63, 0, 1
5, Run: 031, F, 0, 73, 0, 0, 0, 0, 96, 31, 96, 0, 1
5, Run: 032, P, 0, 105, 0, 0, 0, 0, 64, 31, 64, 0, 1
5, Run: 033, P, 0, 115, 0, 0, 0, 0, 52, 30, 52, 0, 1
5, Run: 034, P, 0, 165, 0, 0, 0, 29, 29, 0, 0, 1, 1
5, Run: 035, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1
5, Run: 036, P, 0, 34, 0, 0, 0, 0, 137, 32, 137, 0, 1
5, Run: 037, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1
5, Run: 038, P, 0, 167, 0, 0, 0, 30, 30, 0, 0, 1, 1
5, Run: 039, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1
5, Run: 040, P, 0, 167, 0, 0, 0, 30, 30, 0, 0, 1, 1
5, Run: 041, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1
5, Run: 042, P, 0, 163, 0, 0, 0, 28, 28, 0, 0, 1, 1
5, Run: 043, P, 0, 79, 0, 0, 0, 0, 86, 29, 86, 0, 1
5, Run: 044, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1
5, Run: 045, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1
5, Run: 046, P, 0, 131, 0, 0, 0, 0, 40, 32, 40, 0, 1
5, Run: 047, P, 0, 163, 0, 0, 0, 28, 28, 0, 0, 1, 1
5, Run: 048, P, 0, 137, 0, 0, 0, 0, 32, 31, 32, 0, 1
5, Run: 049, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1
5, Run: 050, P, 0, 33, 0, 0, 0, 0, 140, 33, 140, 0, 1
5, Run: 051, P, 0, 53, 0, 0, 0, 0, 118, 32, 118, 0, 1
5, Run: 052, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1
5, Run: 053, F, 0, 72, 0, 0, 0, 0, 95, 30, 95, 0, 1
5, Run: 054, F, 0, 167, 0, 0, 0, 30, 30, 0, 0, 1, 1
5, Run: 055, F, 0, 41, 0, 0, 0, 0, 128, 31, 128, 0, 1
5, Run: 056, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1
5, Run: 057, P, 0, 165, 0, 0, 0, 29, 29, 0, 0, 1, 1
5, Run: 058, P, 0, 107, 0, 0, 0, 0, 66, 33, 66, 0, 1
5, Run: 059, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1
5, Run: 060, P, 0, 84, 0, 0, 0, 0, 83, 30, 83, 0, 1
5, Run: 061, P, 0, 44, 0, 0, 0, 0, 121, 29, 121, 0, 1
5, Run: 062, P, 0, 138, 0, 0, 0, 1, 38, 33, 37, 0, 1
5, Run: 063, P, 0, 173, 0, 0, 0, 33, 33, 0, 0, 1, 1
5, Run: 064, P, 0, 76, 0, 0, 0, 0, 91, 30, 91, 0, 1
5, Run: 065, P, 0, 167, 0, 0, 0, 30, 30, 0, 0, 1, 1
5, Run: 066, P, 0, 165, 0, 0, 0, 29, 29, 0, 0, 1, 1
5, Run: 067, P, 0, 167, 0, 0, 0, 30, 30, 0, 0, 1, 1
5, Run: 068, P, 0, 173, 0, 0, 0, 33, 33, 0, 0, 1, 1
5, Run: 069, F, 0, 10, 0, 0, 0, 0, 155, 29, 155, 0, 1
5, Run: 070, P, 0, 61, 0, 0, 0, 0, 112, 33, 112, 0, 1
5, Run: 071, P, 0, 110, 0, 0, 0, 0, 57, 30, 57, 0, 1
5, Run: 072, P, 0, 165, 0, 0, 0, 29, 29, 0, 0, 1, 1
5, Run: 073, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1
5, Run: 074, F, 0, 13, 0, 0, 0, 0, 154, 30, 154, 0, 1
5, Run: 075, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1
5, Run: 076, F, 0, 26, 0, 0, 0, 0, 141, 30, 141, 0, 1
5, Run: 077, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1
5, Run: 078, F, 0, 32, 0, 0, 0, 0, 141, 33, 141, 0, 1
5, Run: 079, P, 0, 62, 0, 0, 0, 0, 109, 32, 109, 0, 1
5, Run: 080, P, 0, 167, 0, 0, 0, 30, 30, 0, 0, 1, 1
5, Run: 081, P, 0, 167, 0, 0, 0, 30, 30, 0, 0, 1, 1
5, Run: 082, P, 0, 118, 0, 0, 0, 0, 57, 34, 57, 0, 1
5, Run: 083, P, 0, 145, 0, 0, 0, 2, 24, 28, 22, 0, 1
5, Run: 084, F, 0, 98, 0, 0, 0, 0, 69, 30, 69, 0, 1
5, Run: 085, P, 0, 109, 0, 0, 0, 0, 60, 31, 60, 0, 1
5, Run: 086, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1
5, Run: 087, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1
5, Run: 088, F, 0, 14, 0, 0, 0, 0, 161, 34, 161, 0, 1
5, Run: 089, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1
5, Run: 090, P, 0, 95, 0, 0, 0, 0, 76, 32, 76, 0, 1
5, Run: 091, P, 0, 92, 0, 0, 0, 0, 77, 31, 77, 0, 1
5, Run: 092, P, 0, 175, 0, 0, 0, 34, 34, 0, 0, 1, 1
5, Run: 093, P, 0, 179, 0, 0, 0, 36, 36, 0, 0, 1, 1
5, Run: 094, F, 0, 15, 0, 0, 0, 0, 154, 31, 154, 0, 1
5, Run: 095, P, 0, 173, 0, 0, 0, 33, 33, 0, 0, 1, 1
5, Run: 096, P, 0, 165, 0, 0, 0, 29, 29, 0, 0, 1, 1
5, Run: 097, P, 0, 121, 0, 0, 0, 0, 52, 33, 52, 0, 1
5, Run: 098, P, 0, 167, 0, 0, 0, 30, 30, 0, 0, 1, 1
5, Run: 099, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1
5, Run: 100, P, 0, 55, 0, 0, 0, 0, 118, 33, 118, 0, 1
6, Run: 001, P, 0, 543, 0, 0, 0, 96, 96, 0, 0, 1, 1
6, Run: 002, F, 0, 212, 0, 0, 0, 0, 337, 99, 337, 0, 1
6, Run: 003, P, 0, 541, 0, 0, 0, 95, 95, 0, 0, 1, 1
6, Run: 004, P, 0, 262, 0, 0, 0, 0, 277, 94, 277, 0, 1
6, Run: 005, P, 0, 10, 0, 0, 0, 0, 531, 95, 531, 0, 1
6, Run: 006, P, 0, 307, 0, 0, 0, 0, 232, 94, 232, 0, 1
6, Run: 007, P, 0, 251, 0, 0, 0, 0, 290, 95, 290, 0, 1
6, Run: 008, F, 0, 25, 0, 0, 0, 0, 520, 97, 520, 0, 1
6, Run: 009, P, 0, 339, 0, 0, 0, 0, 206, 97, 206, 0, 1
6, Run: 010, P, 0, 545, 0, 0, 0, 97, 97, 0, 0, 1, 1
6, Run: 011, P, 0, 112, 0, 0, 0, 0, 439, 100, 439, 0, 1
6, Run: 012, P, 0, 543, 0, 0, 0, 96, 96, 0, 0, 1, 1
6, Run: 013, P, 0, 541, 0, 0, 0, 95, 95, 0, 0, 1, 1
6, Run: 014, P, 0, 537, 0, 0, 0, 93, 93, 0, 0, 1, 1
6, Run: 015, P, 0, 547, 0, 0, 0, 98, 98, 0, 0, 1, 1
6, Run: 016, P, 0, 547, 0, 0, 0, 98, 98, 0, 0, 1, 1
6, Run: 017, P, 0, 539, 0, 0, 0, 94, 94, 0, 0, 1, 1
6, Run: 018, F, 0, 1, 0, 0, 0, 0, 546, 98, 546, 0, 1
6, Run: 019, P, 0, 39, 0, 0, 0, 0, 500, 94, 500, 0, 1
6, Run: 020, F, 0, 18, 0, 0, 0, 0, 529, 98, 529, 0, 1
6, Run: 021, P, 0, 543, 0, 0, 0, 96, 96, 0, 0, 1, 1
6, Run: 022, P, 0, 541, 0, 0, 0, 95, 95, 0, 0, 1, 1
6, Run: 023, P, 0, 545, 0, 0, 0, 97, 97, 0, 0, 1, 1
6, Run: 024, P, 0, 152, 0, 0, 0, 0, 395, 98, 395, 0, 1
6, Run: 025, P, 0, 545, 0, 0, 0, 97, 97, 0, 0, 1, 1
6, Run: 026, F, 0, 228, 0, 0, 0, 0, 321, 99, 321, 0, 1
6, Run: 027, P, 0, 547, 0, 0, 0, 98, 98, 0, 0, 1, 1
6, Run: 028, P, 0, 545, 0, 0, 0, 97, 97, 0, 0, 1, 1
6, Run: 029, P, 0, 68, 0, 0, 0, 0, 473, 95, 473, 0, 1
6, Run: 030, P, 0, 2, 0, 0, 0, 0, 545, 98, 545, 0, 1
6, Run: 031, P, 0, 545, 0, 0, 0, 97, 97, 0, 0, 1, 1
6, Run: 032, P, 0, 539, 0, 0, 0, 94, 94, 0, 0, 1, 1
6, Run: 033, P, 0, 537, 0, 0, 0, 93, 93, 0, 0, 1, 1
6, Run: 034, P, 0, 541, 0, 0, 0, 95, 95, 0, 0, 1, 1
6, Run: 035, F, 0, 5, 0, 0, 0, 0, 544, 99, 544, 0, 1
6, Run: 036, P, 0, 462, 0, 0, 0, 0, 83, 97, 83, 0, 1
6, Run: 037, P, 0, 543, 0, 0, 0, 96, 96, 0, 0, 1, 1
6, Run: 038, F, 0, 121, 0, 0, 0, 0, 416, 93, 416, 0, 1
6, Run: 039, P, 0, 541, 0, 0, 0, 95, 95, 0, 0, 1, 1
6, Run: 040, P, 0, 547, 0, 0, 0, 98, 98, 0, 0, 1, 1
6, Run: 041, F, 0, 53, 0, 0, 0, 0, 488, 95, 488, 0, 1
6, Run: 042, P, 0, 541, 0, 0, 0, 95, 95, 0, 0, 1, 1
6, Run: 043, P, 0, 28, 0, 0, 0, 0, 515, 96, 515, 0, 1
6, Run: 044, P, 0, 251, 0, 0, 0, 0, 292, 96, 292, 0, 1
6, Run: 045, F, 0, 168, 0, 0, 0, 0, 373, 95, 373, 0, 1
6, Run: 046, P, 0, 537, 0, 0, 0, 93, 93, 0, 0, 1, 1
6, Run: 047, F, 0, 70, 0, 0, 0, 0, 477, 98, 477, 0, 1
6, Run: 048, P, 0, 541, 0, 0, 0, 95, 95, 0, 0, 1, 1
6, Run: 049, F, 0, 5, 0, 0, 0, 0, 534, 94, 534, 0, 1
6, Run: 050, P, 0, 399, 0, 0, 0, 0, 148, 98, 148, 0, 1
6, Run: 051, F, 0, 185, 0, 0, 0, 0, 362, 98, 362, 0, 1
6, Run: 052, P, 0, 537, 0, 0, 0, 93, 93, 0, 0, 1, 1
6, Run: 053, F, 0, 73, 0, 0, 0, 0, 466, 94, 466, 0, 1
6, Run: 054, F, 0, 20, 0, 0, 0, 0, 519, 94, 519, 0, 1
6, Run: 055, F, 0, 99, 0, 0, 0, 0, 440, 94, 440, 0, 1
6, Run: 056, P, 0, 535, 0, 0, 0, 92, 92, 0, 0, 1, 1
6, Run: 057, P, 0, 341, 0, 0, 0, 0, 208, 99, 208, 0, 1
6, Run: 058, P, 0, 545, 0, 0, 0, 97, 97, 0, 0, 1, 1
6, Run: 059, P, 0, 513, 0, 0, 0, 1, 33, 96, 32, 0, 1
6, Run: 060, P, 0, 409, 0, 0, 0, 0, 144, 101, 144, 0, 1
6, Run: 061, P, 0, 218, 0, 0, 0, 0, 327, 97, 327, 0, 1
6, Run: 062, P, 0, 539, 0, 0, 0, 94, 94, 0, 0, 1, 1
6, Run: 063, P, 0, 541, 0, 0, 0, 95, 95, 0, 0, 1, 1
6, Run: 064, P, 0, 541, 0, 0, 0, 95, 95, 0, 0, 1, 1
6, Run: 065, P, 0, 537, 0, 0, 0, 93, 93, 0, 0, 1, 1
6, Run: 066, P, 0, 541, 0, 0, 0, 95, 95, 0, 0, 1, 1
6, Run: 067, P, 0, 545, 0, 0, 0, 97, 97, 0, 0, 1, 1
6, Run: 068, P, 0, 420, 0, 0, 0, 0, 123, 96, 123, 0, 1
6, Run: 069, P, 0, 545, 0, 0, 0, 97, 97, 0, 0, 1, 1
6, Run: 070, P, 0, 541, 0, 0, 0, 95, 95, 0, 0, 1, 1
6, Run: 071, P, 0, 545, 0, 0, 0, 97, 97, 0, 0, 1, 1
6, Run: 072, P, 0, 553, 0, 0, 0, 101, 101, 0, 0, 1, 1
6, Run: 073, P, 0, 547, 0, 0, 0, 98, 98, 0, 0, 1, 1
6, Run: 074, F, 0, 240, 0, 0, 0, 0, 311, 100, 311, 0, 1
6, Run: 075, P, 0, 436, 0, 0, 0, 0, 107, 96, 107, 0, 1
6, Run: 076, F, 0, 145, 0, 0, 0, 0, 400, 97, 400, 0, 1
6, Run: 077, F, 0, 156, 0, 0, 0, 0, 389, 97, 389, 0, 1
6, Run: 078, F, 0, 229, 0, 0, 0, 0, 312, 95, 312, 0, 1
6, Run: 079, P, 0, 541, 0, 0, 0, 95, 95, 0, 0, 1, 1
6, Run: 080, P, 0, 559, 0, 0, 0, 104, 104, 0, 0, 1, 1
6, Run: 081, P, 0, 547, 0, 0, 0, 98, 98, 0, 0, 1, 1
6, Run: 082, F, 0, 155, 0, 0, 0, 0, 384, 94, 384, 0, 1
6, Run: 083, F, 0, 52, 0, 0, 0, 0, 497, 99, 497, 0, 1
6, Run: 084, P, 0, 543, 0, 0, 0, 96, 96, 0, 0, 1, 1
6, Run: 085, P, 0, 539, 0, 0, 0, 94, 94, 0, 0, 1, 1
6, Run: 086, P, 0, 225, 0, 0, 0, 0, 320, 97, 320, 0, 1
6, Run: 087, P, 0, 545, 0, 0, 0, 97, 97, 0, 0, 1, 1
6, Run: 088, F, 0, 62, 0, 0, 0, 0, 487, 99, 487, 0, 1
6, Run: 089, P, 0, 426, 0, 0, 0, 0, 123, 99, 123, 0, 1
6, Run: 090, P, 0, 543, 0, 0, 0, 96, 96, 0, 0, 1, 1
6, Run: 091, P, 0, 549, 0, 0, 0, 99, 99, 0, 0, 1, 1
6, Run: 092, P, 0, 543, 0, 0, 0, 96, 96, 0, 0, 1, 1
6, Run: 093, P, 0, 543, 0, 0, 0, 96, 96, 0, 0, 1, 1
6, Run: 094, P, 0, 547, 0, 0, 0, 98, 98, 0, 0, 1, 1
6, Run: 095, F, 0, 48, 0, 0, 0, 0, 495, 96, 495, 0, 1
6, Run: 096, P, 0, 131, 0, 0, 0, 0, 414, 97, 414, 0, 1
6, Run: 097, P, 0, 185, 0, 0, 0, 0, 354, 94, 354, 0, 1
6, Run: 098, F, 0, 36, 0, 0, 0, 0, 509, 97, 509, 0, 1
6, Run: 099, P, 0, 458, 0, 0, 0, 0, 87, 97, 87, 0, 1
6, Run: 100, P, 0, 389, 0, 0, 0, 0, 160, 99, 160, 0, 1
