Input Number, Run_Number, Result@ 100, PE, Y, M, X1, H, PO, CE, D, CO, A, B
6, Run: 045, P, 0, 667, 0, 0, 1, 1, 0, 87, 738, 0, 0
6, Run: 046, P, 0, 731, 0, 0, 1, 1, 0, 87, 834, 0, 0
6, Run: 047, P, 0, 683, 0, 0, 1, 1, 0, 87, 762, 0, 0
6, Run: 048, P, 0, 690, 0, 0, 1, 1, 0, 87, 772, 0, 1
6, Run: 049, P, 0, 743, 0, 0, 1, 1, 0, 87, 852, 0, 0
6, Run: 050, P, 0, 715, 0, 0, 1, 1, 0, 87, 810, 0, 0
6, Run: 051, P, 0, 714, 0, 0, 1, 1, 0, 87, 808, 0, 1
6, Run: 052, P, 0, 739, 0, 0, 1, 1, 0, 87, 846, 0, 0
6, Run: 053, P, 0, 706, 0, 0, 1, 1, 0, 87, 796, 0, 1
6, Run: 054, P, 0, 722, 0, 0, 1, 1, 0, 87, 820, 0, 1
6, Run: 055, P, 0, 735, 0, 0, 1, 1, 0, 87, 840, 0, 0
6, Run: 056, P, 0, 726, 0, 0, 1, 1, 0, 87, 826, 0, 1
6, Run: 057, P, 0, 711, 0, 0, 1, 1, 0, 87, 804, 0, 0
6, Run: 058, P, 0, 730, 0, 0, 1, 1, 0, 87, 832, 0, 1
6, Run: 059, P, 0, 718, 0, 0, 1, 1, 0, 87, 814, 0, 1
6, Run: 060, P, 0, 734, 0, 0, 1, 1, 0, 87, 838, 0, 1
6, Run: 061, P, 0, 722, 0, 0, 1, 1, 0, 87, 820, 0, 1
6, Run: 062, P, 0, 707, 0, 0, 1, 1, 0, 87, 798, 0, 0
6, Run: 063, P, 0, 662, 0, 0, 1, 1, 0, 87, 730, 0, 1
6, Run: 064, P, 0, 698, 0, 0, 1, 1, 0, 87, 784, 0, 1
6, Run: 065, P, 0, 703, 0, 0, 1, 1, 0, 87, 792, 0, 0
6, Run: 066, P, 0, 686, 0, 0, 1, 1, 0, 87, 766, 0, 1
6, Run: 067, P, 0, 727, 0, 0, 1, 1, 0, 87, 828, 0, 0
6, Run: 068, P, 0, 699, 0, 0, 1, 1, 0, 87, 786, 0, 0
6, Run: 069, P, 0, 679, 0, 0, 1, 1, 0, 87, 756, 0, 0
6, Run: 070, P, 0, 710, 0, 0, 1, 1, 0, 87, 802, 0, 1
6, Run: 071, P, 0, 731, 0, 0, 1, 1, 0, 87, 834, 0, 0
6, Run: 072, P, 0, 726, 0, 0, 1, 1, 0, 87, 826, 0, 1
6, Run: 073, P, 0, 703, 0, 0, 1, 1, 0, 87, 792, 0, 0
6, Run: 074, P, 0, 707, 0, 0, 1, 1, 0, 87, 798, 0, 0
6, Run: 075, P, 0, 707, 0, 0, 1, 1, 0, 87, 798, 0, 0
6, Run: 076, P, 0, 719, 0, 0, 1, 1, 0, 87, 816, 0, 0
6, Run: 077, P, 0, 735, 0, 0, 1, 1, 0, 87, 840, 0, 0
6, Run: 078, P, 0, 722, 0, 0, 1, 1, 0, 87, 820, 0, 1
6, Run: 079, P, 0, 727, 0, 0, 1, 1, 0, 87, 828, 0, 0
6, Run: 080, P, 0, 719, 0, 0, 1, 1, 0, 87, 816, 0, 0
6, Run: 081, P, 0, 690, 0, 0, 1, 1, 0, 87, 772, 0, 1
6, Run: 082, P, 0, 707, 0, 0, 1, 1, 0, 87, 798, 0, 0
6, Run: 083, P, 0, 727, 0, 0, 1, 1, 0, 87, 828, 0, 0
6, Run: 084, P, 0, 710, 0, 0, 1, 1, 0, 87, 802, 0, 1
6, Run: 085, P, 0, 742, 0, 0, 1, 1, 0, 87, 850, 0, 1
6, Run: 086, P, 0, 723, 0, 0, 1, 1, 0, 87, 822, 0, 0
6, Run: 087, P, 0, 703, 0, 0, 1, 1, 0, 87, 792, 0, 0
6, Run: 088, P, 0, 711, 0, 0, 1, 1, 0, 87, 804, 0, 0
6, Run: 089, P, 0, 703, 0, 0, 1, 1, 0, 87, 792, 0, 0
6, Run: 090, P, 0, 739, 0, 0, 1, 1, 0, 87, 846, 0, 0
6, Run: 091, P, 0, 746, 0, 0, 1, 1, 0, 87, 856, 0, 1
6, Run: 092, P, 0, 703, 0, 0, 1, 1, 0, 87, 792, 0, 0
6, Run: 093, P, 0, 707, 0, 0, 1, 1, 0, 87, 798, 0, 0
6, Run: 094, P, 0, 706, 0, 0, 1, 1, 0, 87, 796, 0, 1
6, Run: 095, P, 0, 695, 0, 0, 1, 1, 0, 87, 780, 0, 0
6, Run: 096, P, 0, 687, 0, 0, 1, 1, 0, 87, 768, 0, 0
6, Run: 097, P, 0, 687, 0, 0, 1, 1, 0, 87, 768, 0, 0
6, Run: 098, P, 0, 694, 0, 0, 1, 1, 0, 87, 778, 0, 1
6, Run: 099, P, 0, 742, 0, 0, 1, 1, 0, 87, 850, 0, 1
6, Run: 100, P, 0, 707, 0, 0, 1, 1, 0, 87, 798, 0, 0
8, Run: 001, P, 1, 0, 0, 0, 0, 0, 25, 0, 3, 231, 0
8, Run: 002, P, 1, 0, 0, 0, 0, 0, 25, 0, 21, 267, 0
8, Run: 003, P, 1, 0, 0, 0, 0, 0, 25, 0, 13, 251, 0
8, Run: 004, P, 1, 0, 0, 0, 0, 0, 25, 0, 0, 226, 1
8, Run: 005, P, 1, 0, 0, 0, 0, 0, 25, 0, 13, 251, 0
8, Run: 006, P, 1, 0, 0, 0, 0, 0, 25, 0, 0, 226, 1
8, Run: 007, P, 1, 0, 0, 0, 0, 0, 25, 0, 0, 226, 1
8, Run: 008, P, 1, 0, 0, 0, 0, 0, 25, 0, 4, 234, 1
8, Run: 009, P, 1, 0, 0, 0, 0, 0, 25, 0, 4, 234, 1
8, Run: 010, P, 1, 0, 0, 0, 0, 0, 25, 0, 3, 231, 0
8, Run: 011, P, 1, 0, 0, 0, 0, 0, 25, 0, 7, 239, 0
8, Run: 012, P, 1, 0, 0, 0, 0, 0, 25, 0, 2, 230, 1
8, Run: 013, P, 1, 0, 0, 0, 0, 0, 25, 0, 12, 250, 1
8, Run: 014, P, 1, 0, 0, 0, 0, 0, 25, 0, 3, 231, 0
8, Run: 015, P, 1, 0, 0, 0, 0, 0, 25, 0, 8, 242, 1
8, Run: 016, P, 1, 0, 0, 0, 0, 0, 25, 0, 14, 254, 1
8, Run: 017, P, 1, 0, 0, 0, 0, 0, 25, 0, 8, 242, 1
8, Run: 018, P, 1, 0, 0, 0, 0, 0, 25, 0, 6, 238, 1
8, Run: 019, P, 1, 0, 0, 0, 0, 0, 25, 0, 19, 263, 0
8, Run: 020, P, 1, 0, 0, 0, 0, 0, 25, 0, 6, 238, 1
8, Run: 021, P, 1, 0, 0, 0, 0, 0, 25, 0, 3, 231, 0
8, Run: 022, P, 1, 0, 0, 0, 0, 0, 25, 0, 9, 243, 0
8, Run: 023, P, 1, 0, 0, 0, 0, 0, 25, 0, 19, 263, 0
8, Run: 024, P, 1, 0, 0, 0, 0, 0, 25, 0, 9, 243, 0
8, Run: 025, P, 1, 0, 0, 0, 0, 0, 25, 0, 3, 231, 0
8, Run: 026, P, 1, 0, 0, 0, 0, 0, 25, 0, 6, 238, 1
8, Run: 027, P, 1, 0, 0, 0, 0, 0, 25, 0, 8, 242, 1
8, Run: 028, P, 1, 0, 0, 0, 0, 0, 25, 0, 5, 235, 0
8, Run: 029, P, 1, 0, 0, 0, 0, 0, 25, 0, 9, 243, 0
8, Run: 030, P, 1, 0, 0, 0, 0, 0, 25, 0, 11, 247, 0
8, Run: 031, P, 1, 0, 0, 0, 0, 0, 25, 0, 11, 247, 0
8, Run: 032, P, 1, 0, 0, 0, 0, 0, 25, 0, 9, 243, 0
8, Run: 033, P, 1, 0, 0, 0, 0, 0, 25, 0, 7, 239, 0
8, Run: 034, P, 1, 0, 0, 0, 0, 0, 25, 0, 11, 247, 0
8, Run: 035, P, 1, 0, 0, 0, 0, 0, 25, 0, 14, 254, 1
8, Run: 036, P, 1, 0, 0, 0, 0, 0, 25, 0, 2, 230, 1
8, Run: 037, P, 1, 0, 0, 0, 0, 0, 25, 0, 18, 262, 1
8, Run: 038, P, 1, 0, 0, 0, 0, 0, 25, 0, 6, 238, 1
8, Run: 039, P, 1, 0, 0, 0, 0, 0, 25, 0, 7, 239, 0
8, Run: 040, P, 1, 0, 0, 0, 0, 0, 25, 0, 5, 235, 0
8, Run: 041, P, 1, 0, 0, 0, 0, 0, 25, 0, 10, 246, 1
8, Run: 042, P, 1, 0, 0, 0, 0, 0, 25, 0, 5, 235, 0
8, Run: 043, P, 1, 0, 0, 0, 0, 0, 25, 0, 6, 238, 1
8, Run: 044, P, 1, 0, 0, 0, 0, 0, 25, 0, 10, 246, 1
8, Run: 045, P, 1, 0, 0, 0, 0, 0, 25, 0, 7, 239, 0
8, Run: 046, P, 1, 0, 0, 0, 0, 0, 25, 0, 1, 227, 0
8, Run: 047, P, 1, 0, 0, 0, 0, 0, 25, 0, 1, 227, 0
8, Run: 048, P, 1, 0, 0, 0, 0, 0, 25, 0, 2, 230, 1
8, Run: 049, P, 1, 0, 0, 0, 0, 0, 25, 0, 1, 227, 0
8, Run: 050, P, 1, 0, 0, 0, 0, 0, 25, 0, 8, 242, 1
8, Run: 051, P, 1, 0, 0, 0, 0, 0, 25, 0, 0, 226, 1
8, Run: 052, P, 1, 0, 0, 0, 0, 0, 25, 0, 4, 234, 1
8, Run: 053, P, 1, 0, 0, 0, 0, 0, 25, 0, 12, 250, 1
8, Run: 054, P, 1, 0, 0, 0, 0, 0, 25, 0, 2, 230, 1
8, Run: 055, P, 1, 0, 0, 0, 0, 0, 25, 0, 3, 231, 0
8, Run: 056, P, 1, 0, 0, 0, 0, 0, 25, 0, 13, 251, 0
8, Run: 057, P, 1, 0, 0, 0, 0, 0, 25, 0, 2, 230, 1
8, Run: 058, P, 1, 0, 0, 0, 0, 0, 25, 0, 2, 230, 1
8, Run: 059, P, 1, 0, 0, 0, 0, 0, 25, 0, 10, 246, 1
8, Run: 060, P, 1, 0, 0, 0, 0, 0, 25, 0, 6, 238, 1
8, Run: 061, P, 1, 0, 0, 0, 0, 0, 25, 0, 4, 234, 1
8, Run: 062, P, 1, 0, 0, 0, 0, 0, 25, 0, 13, 251, 0
8, Run: 063, P, 1, 0, 0, 0, 0, 0, 25, 0, 6, 238, 1
8, Run: 064, P, 1, 0, 0, 0, 0, 0, 25, 0, 6, 238, 1
8, Run: 065, P, 1, 0, 0, 0, 0, 0, 25, 0, 4, 234, 1
8, Run: 066, P, 1, 0, 0, 0, 0, 0, 25, 0, 19, 263, 0
8, Run: 067, P, 1, 0, 0, 0, 0, 0, 25, 0, 0, 226, 1
8, Run: 068, P, 1, 0, 0, 0, 0, 0, 25, 0, 4, 234, 1
8, Run: 069, P, 1, 0, 0, 0, 0, 0, 25, 0, 11, 247, 0
8, Run: 070, P, 1, 0, 0, 0, 0, 0, 25, 0, 10, 246, 1
8, Run: 071, P, 1, 0, 0, 0, 0, 0, 25, 0, 4, 234, 1
8, Run: 072, P, 1, 0, 0, 0, 0, 0, 25, 0, 9, 243, 0
8, Run: 073, P, 1, 0, 0, 0, 0, 0, 25, 0, 17, 259, 0
8, Run: 074, P, 1, 0, 0, 0, 0, 0, 25, 0, 6, 238, 1
8, Run: 075, P, 1, 0, 0, 0, 0, 0, 25, 0, 8, 242, 1
8, Run: 076, P, 1, 0, 0, 0, 0, 0, 25, 0, 18, 262, 1
8, Run: 077, P, 1, 0, 0, 0, 0, 0, 25, 0, 10, 246, 1
8, Run: 078, P, 1, 0, 0, 0, 0, 0, 25, 0, 17, 259, 0
8, Run: 079, P, 1, 0, 0, 0, 0, 0, 25, 0, 3, 231, 0
8, Run: 080, P, 1, 0, 0, 0, 0, 0, 25, 0, 3, 231, 0
8, Run: 081, P, 1, 0, 0, 0, 0, 0, 25, 0, 0, 226, 1
8, Run: 082, P, 1, 0, 0, 0, 0, 0, 25, 0, 8, 242, 1
8, Run: 083, P, 1, 0, 0, 0, 0, 0, 25, 0, 3, 231, 0
8, Run: 084, P, 1, 0, 0, 0, 0, 0, 25, 0, 15, 255, 0
8, Run: 085, P, 1, 0, 0, 0, 0, 0, 25, 0, 7, 239, 0
8, Run: 086, P, 1, 0, 0, 0, 0, 0, 25, 0, 14, 254, 1
8, Run: 087, P, 1, 0, 0, 0, 0, 0, 25, 0, 0, 226, 1
8, Run: 088, P, 1, 0, 0, 0, 0, 0, 25, 0, 1, 227, 0
8, Run: 089, P, 1, 0, 0, 0, 0, 0, 25, 0, 7, 239, 0
8, Run: 090, P, 1, 0, 0, 0, 0, 0, 25, 0, 12, 250, 1
8, Run: 091, P, 1, 0, 0, 0, 0, 0, 25, 0, 5, 235, 0
8, Run: 092, P, 1, 0, 0, 0, 0, 0, 25, 0, 8, 242, 1
8, Run: 093, P, 1, 0, 0, 0, 0, 0, 25, 0, 0, 226, 1
8, Run: 094, P, 1, 0, 0, 0, 0, 0, 25, 0, 8, 242, 1
8, Run: 095, P, 1, 0, 0, 0, 0, 0, 25, 0, 8, 242, 1
8, Run: 096, P, 1, 0, 0, 0, 0, 0, 25, 0, 9, 243, 0
8, Run: 097, P, 1, 0, 0, 0, 0, 0, 25, 0, 18, 262, 1
8, Run: 098, P, 1, 0, 0, 0, 0, 0, 25, 0, 5, 235, 0
8, Run: 099, P, 1, 0, 0, 0, 0, 0, 25, 0, 5, 235, 0
8, Run: 100, P, 1, 0, 0, 0, 0, 0, 25, 0, 11, 247, 0
9, Run: 001, P, 1, 0, 0, 0, 0, 0, 50, 0, 13, 477, 1
9, Run: 002, P, 1, 0, 0, 0, 0, 0, 50, 0, 20, 490, 0
9, Run: 003, P, 1, 0, 0, 0, 0, 0, 50, 0, 21, 493, 1
9, Run: 004, P, 1, 0, 0, 0, 0, 0, 50, 0, 13, 477, 1
9, Run: 005, P, 1, 0, 0, 0, 0, 0, 50, 0, 2, 454, 0
9, Run: 006, P, 1, 0, 0, 0, 0, 0, 50, 0, 6, 462, 0
9, Run: 007, P, 1, 0, 0, 0, 0, 0, 50, 0, 0, 450, 0
9, Run: 008, P, 1, 0, 0, 0, 0, 0, 50, 0, 17, 485, 1
9, Run: 009, P, 1, 0, 0, 0, 0, 0, 50, 0, 10, 470, 0
9, Run: 010, P, 1, 0, 0, 0, 0, 0, 50, 0, 16, 482, 0
9, Run: 011, P, 1, 0, 0, 0, 0, 0, 50, 0, 0, 450, 0
9, Run: 012, P, 1, 0, 0, 0, 0, 0, 50, 0, 4, 458, 0
9, Run: 013, P, 1, 0, 0, 0, 0, 0, 50, 0, 8, 466, 0
9, Run: 014, P, 1, 0, 0, 0, 0, 0, 50, 0, 17, 485, 1
9, Run: 015, P, 1, 0, 0, 0, 0, 0, 50, 0, 11, 473, 1
9, Run: 016, P, 1, 0, 0, 0, 0, 0, 50, 0, 0, 450, 0
9, Run: 017, P, 1, 0, 0, 0, 0, 0, 50, 0, 17, 485, 1
9, Run: 018, P, 1, 0, 0, 0, 0, 0, 50, 0, 13, 477, 1
9, Run: 019, P, 1, 0, 0, 0, 0, 0, 50, 0, 20, 490, 0
9, Run: 020, P, 1, 0, 0, 0, 0, 0, 50, 0, 7, 465, 1
9, Run: 021, P, 1, 0, 0, 0, 0, 0, 50, 0, 9, 469, 1
9, Run: 022, P, 1, 0, 0, 0, 0, 0, 50, 0, 2, 454, 0
9, Run: 023, P, 1, 0, 0, 0, 0, 0, 50, 0, 5, 461, 1
9, Run: 024, P, 1, 0, 0, 0, 0, 0, 50, 0, 15, 481, 1
9, Run: 025, P, 1, 0, 0, 0, 0, 0, 50, 0, 9, 469, 1
9, Run: 026, P, 1, 0, 0, 0, 0, 0, 50, 0, 0, 450, 0
9, Run: 027, P, 1, 0, 0, 0, 0, 0, 50, 0, 11, 473, 1
9, Run: 028, P, 1, 0, 0, 0, 0, 0, 50, 0, 13, 477, 1
9, Run: 029, P, 1, 0, 0, 0, 0, 0, 50, 0, 12, 474, 0
9, Run: 030, P, 1, 0, 0, 0, 0, 0, 50, 0, 3, 457, 1
9, Run: 031, P, 1, 0, 0, 0, 0, 0, 50, 0, 4, 458, 0
9, Run: 032, P, 1, 0, 0, 0, 0, 0, 50, 0, 4, 458, 0
9, Run: 033, P, 1, 0, 0, 0, 0, 0, 50, 0, 0, 450, 0
9, Run: 034, P, 1, 0, 0, 0, 0, 0, 50, 0, 7, 465, 1
9, Run: 035, P, 1, 0, 0, 0, 0, 0, 50, 0, 12, 474, 0
9, Run: 036, P, 1, 0, 0, 0, 0, 0, 50, 0, 20, 490, 0
9, Run: 037, P, 1, 0, 0, 0, 0, 0, 50, 0, 4, 458, 0
9, Run: 038, P, 1, 0, 0, 0, 0, 0, 50, 0, 5, 461, 1
9, Run: 039, P, 1, 0, 0, 0, 0, 0, 50, 0, 11, 473, 1
9, Run: 040, P, 1, 0, 0, 0, 0, 0, 50, 0, 11, 473, 1
9, Run: 041, P, 1, 0, 0, 0, 0, 0, 50, 0, 10, 470, 0
9, Run: 042, P, 1, 0, 0, 0, 0, 0, 50, 0, 3, 457, 1
9, Run: 043, P, 1, 0, 0, 0, 0, 0, 50, 0, 28, 506, 0
9, Run: 044, P, 1, 0, 0, 0, 0, 0, 50, 0, 2, 454, 0
9, Run: 045, P, 1, 0, 0, 0, 0, 0, 50, 0, 15, 481, 1
9, Run: 046, P, 1, 0, 0, 0, 0, 0, 50, 0, 14, 478, 0
9, Run: 047, P, 1, 0, 0, 0, 0, 0, 50, 0, 14, 478, 0
9, Run: 048, P, 1, 0, 0, 0, 0, 0, 50, 0, 4, 458, 0
9, Run: 049, P, 1, 0, 0, 0, 0, 0, 50, 0, 3, 457, 1
9, Run: 050, P, 1, 0, 0, 0, 0, 0, 50, 0, 4, 458, 0
9, Run: 051, P, 1, 0, 0, 0, 0, 0, 50, 0, 0, 450, 0
9, Run: 052, P, 1, 0, 0, 0, 0, 0, 50, 0, 13, 477, 1
9, Run: 053, P, 1, 0, 0, 0, 0, 0, 50, 0, 18, 486, 0
9, Run: 054, P, 1, 0, 0, 0, 0, 0, 50, 0, 0, 450, 0
9, Run: 055, P, 1, 0, 0, 0, 0, 0, 50, 0, 3, 457, 1
9, Run: 056, P, 1, 0, 0, 0, 0, 0, 50, 0, 0, 450, 0
9, Run: 057, P, 1, 0, 0, 0, 0, 0, 50, 0, 4, 458, 0
9, Run: 058, P, 1, 0, 0, 0, 0, 0, 50, 0, 11, 473, 1
9, Run: 059, P, 1, 0, 0, 0, 0, 0, 50, 0, 3, 457, 1
9, Run: 060, P, 1, 0, 0, 0, 0, 0, 50, 0, 2, 454, 0
9, Run: 061, P, 1, 0, 0, 0, 0, 0, 50, 0, 3, 457, 1
9, Run: 062, P, 1, 0, 0, 0, 0, 0, 50, 0, 8, 466, 0
9, Run: 063, P, 1, 0, 0, 0, 0, 0, 50, 0, 23, 497, 1
9, Run: 064, P, 1, 0, 0, 0, 0, 0, 50, 0, 6, 462, 0
9, Run: 065, P, 1, 0, 0, 0, 0, 0, 50, 0, 4, 458, 0
9, Run: 066, P, 1, 0, 0, 0, 0, 0, 50, 0, 4, 458, 0
9, Run: 067, P, 1, 0, 0, 0, 0, 0, 50, 0, 7, 465, 1
9, Run: 068, P, 1, 0, 0, 0, 0, 0, 50, 0, 13, 477, 1
9, Run: 069, P, 1, 0, 0, 0, 0, 0, 50, 0, 3, 457, 1
9, Run: 070, P, 1, 0, 0, 0, 0, 0, 50, 0, 12, 474, 0
9, Run: 071, P, 1, 0, 0, 0, 0, 0, 50, 0, 8, 466, 0
9, Run: 072, P, 1, 0, 0, 0, 0, 0, 50, 0, 5, 461, 1
9, Run: 073, P, 1, 0, 0, 0, 0, 0, 50, 0, 12, 474, 0
9, Run: 074, P, 1, 0, 0, 0, 0, 0, 50, 0, 5, 461, 1
9, Run: 075, P, 1, 0, 0, 0, 0, 0, 50, 0, 0, 450, 0
9, Run: 076, P, 1, 0, 0, 0, 0, 0, 50, 0, 11, 473, 1
9, Run: 077, P, 1, 0, 0, 0, 0, 0, 50, 0, 0, 450, 0
9, Run: 078, P, 1, 0, 0, 0, 0, 0, 50, 0, 41, 533, 1
9, Run: 079, P, 1, 0, 0, 0, 0, 0, 50, 0, 21, 493, 1
9, Run: 080, P, 1, 0, 0, 0, 0, 0, 50, 0, 12, 474, 0
9, Run: 081, P, 1, 0, 0, 0, 0, 0, 50, 0, 4, 458, 0
9, Run: 082, P, 1, 0, 0, 0, 0, 0, 50, 0, 2, 454, 0
9, Run: 083, P, 1, 0, 0, 0, 0, 0, 50, 0, 0, 450, 0
9, Run: 084, P, 1, 0, 0, 0, 0, 0, 50, 0, 25, 501, 1
9, Run: 085, P, 1, 0, 0, 0, 0, 0, 50, 0, 16, 482, 0
9, Run: 086, P, 1, 0, 0, 0, 0, 0, 50, 0, 16, 482, 0
9, Run: 087, P, 1, 0, 0, 0, 0, 0, 50, 0, 8, 466, 0
9, Run: 088, P, 1, 0, 0, 0, 0, 0, 50, 0, 7, 465, 1
9, Run: 089, P, 1, 0, 0, 0, 0, 0, 50, 0, 9, 469, 1
9, Run: 090, P, 1, 0, 0, 0, 0, 0, 50, 0, 7, 465, 1
9, Run: 091, P, 1, 0, 0, 0, 0, 0, 50, 0, 9, 469, 1
9, Run: 092, P, 1, 0, 0, 0, 0, 0, 50, 0, 19, 489, 1
9, Run: 093, P, 1, 0, 0, 0, 0, 0, 50, 0, 17, 485, 1
9, Run: 094, P, 1, 0, 0, 0, 0, 0, 50, 0, 10, 470, 0
9, Run: 095, P, 1, 0, 0, 0, 0, 0, 50, 0, 2, 454, 0
9, Run: 096, P, 1, 0, 0, 0, 0, 0, 50, 0, 11, 473, 1
9, Run: 097, P, 1, 0, 0, 0, 0, 0, 50, 0, 7, 465, 1
9, Run: 098, P, 1, 0, 0, 0, 0, 0, 50, 0, 7, 465, 1
9, Run: 099, P, 1, 0, 0, 0, 0, 0, 50, 0, 2, 454, 0
9, Run: 100, P, 1, 0, 0, 0, 0, 0, 50, 0, 3, 457, 1
