Input Number, Run_Number, Result@ 100, A1, F1, F1P, A2, F2, F2P, Y
10, Run: 032, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 033, F, 5, 0, 10, 13, 0, 0, 0
10, Run: 034, F, 4, 0, 10, 13, 0, 0, 0
10, Run: 035, F, 2, 0, 10, 13, 0, 0, 0
10, Run: 036, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 037, F, 4, 0, 10, 13, 0, 0, 0
10, Run: 038, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 039, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 040, F, 2, 0, 10, 13, 0, 0, 0
10, Run: 041, F, 2, 0, 10, 13, 0, 0, 0
10, Run: 042, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 043, F, 4, 0, 10, 13, 0, 0, 0
10, Run: 044, F, 1, 0, 10, 13, 0, 0, 0
10, Run: 045, F, 1, 0, 10, 13, 0, 0, 0
10, Run: 046, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 047, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 048, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 049, F, 2, 0, 10, 13, 0, 0, 0
10, Run: 050, F, 4, 0, 10, 13, 0, 0, 0
10, Run: 051, F, 2, 0, 10, 13, 0, 0, 0
10, Run: 052, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 053, F, 4, 0, 10, 13, 0, 0, 0
10, Run: 054, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 055, F, 4, 0, 10, 13, 0, 0, 0
10, Run: 056, F, 2, 0, 10, 13, 0, 0, 0
10, Run: 057, F, 1, 0, 10, 13, 0, 0, 0
10, Run: 058, F, 2, 0, 10, 13, 0, 0, 0
10, Run: 059, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 060, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 061, F, 1, 0, 10, 13, 0, 0, 0
10, Run: 062, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 063, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 064, F, 2, 0, 10, 13, 0, 0, 0
10, Run: 065, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 066, F, 2, 0, 10, 13, 0, 0, 0
10, Run: 067, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 068, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 069, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 070, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 071, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 072, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 073, F, 2, 0, 10, 13, 0, 0, 0
10, Run: 074, F, 5, 0, 10, 13, 0, 0, 0
10, Run: 075, F, 2, 0, 10, 13, 0, 0, 0
10, Run: 076, F, 4, 0, 10, 13, 0, 0, 0
10, Run: 077, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 078, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 079, F, 2, 0, 10, 13, 0, 0, 0
10, Run: 080, F, 2, 0, 10, 13, 0, 0, 0
10, Run: 081, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 082, F, 2, 0, 10, 13, 0, 0, 0
10, Run: 083, F, 2, 0, 10, 13, 0, 0, 0
10, Run: 084, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 085, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 086, F, 2, 0, 10, 13, 0, 0, 0
10, Run: 087, F, 2, 0, 10, 13, 0, 0, 0
10, Run: 088, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 089, F, 2, 0, 10, 13, 0, 0, 0
10, Run: 090, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 091, F, 4, 0, 10, 13, 0, 0, 0
10, Run: 092, F, 2, 0, 10, 13, 0, 0, 0
10, Run: 093, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 094, F, 2, 0, 10, 13, 0, 0, 0
10, Run: 095, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 096, F, 4, 0, 10, 13, 0, 0, 0
10, Run: 097, F, 4, 0, 10, 13, 0, 0, 0
10, Run: 098, F, 2, 0, 10, 13, 0, 0, 0
10, Run: 099, F, 3, 0, 10, 13, 0, 0, 0
10, Run: 100, F, 4, 0, 10, 13, 0, 0, 0
11, Run: 001, F, 89, 0, 10, 81, 0, 0, 0
11, Run: 002, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 003, F, 89, 0, 10, 81, 0, 0, 0
11, Run: 004, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 005, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 006, F, 89, 0, 10, 81, 0, 0, 0
11, Run: 007, F, 89, 0, 10, 81, 0, 0, 0
11, Run: 008, F, 89, 0, 10, 81, 0, 0, 0
11, Run: 009, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 010, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 011, F, 89, 0, 10, 81, 0, 0, 0
11, Run: 012, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 013, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 014, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 015, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 016, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 017, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 018, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 019, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 020, F, 89, 0, 10, 81, 0, 0, 0
11, Run: 021, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 022, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 023, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 024, F, 89, 0, 10, 81, 0, 0, 0
11, Run: 025, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 026, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 027, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 028, F, 89, 0, 10, 81, 0, 0, 0
11, Run: 029, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 030, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 031, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 032, F, 89, 0, 10, 81, 0, 0, 0
11, Run: 033, F, 89, 0, 10, 81, 0, 0, 0
11, Run: 034, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 035, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 036, F, 89, 0, 10, 81, 0, 0, 0
11, Run: 037, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 038, F, 89, 0, 10, 81, 0, 0, 0
11, Run: 039, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 040, F, 90, 0, 10, 81, 0, 0, 0
11, Run: 041, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 042, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 043, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 044, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 045, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 046, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 047, F, 89, 0, 10, 81, 0, 0, 0
11, Run: 048, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 049, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 050, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 051, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 052, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 053, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 054, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 055, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 056, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 057, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 058, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 059, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 060, F, 89, 0, 10, 81, 0, 0, 0
11, Run: 061, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 062, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 063, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 064, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 065, F, 89, 0, 10, 81, 0, 0, 0
11, Run: 066, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 067, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 068, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 069, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 070, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 071, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 072, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 073, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 074, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 075, F, 89, 0, 10, 81, 0, 0, 0
11, Run: 076, F, 89, 0, 10, 81, 0, 0, 0
11, Run: 077, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 078, F, 89, 0, 10, 81, 0, 0, 0
11, Run: 079, F, 89, 0, 10, 81, 0, 0, 0
11, Run: 080, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 081, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 082, F, 90, 0, 10, 81, 0, 0, 0
11, Run: 083, F, 89, 0, 10, 81, 0, 0, 0
11, Run: 084, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 085, F, 89, 0, 10, 81, 0, 0, 0
11, Run: 086, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 087, F, 89, 0, 10, 81, 0, 0, 0
11, Run: 088, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 089, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 090, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 091, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 092, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 093, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 094, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 095, F, 89, 0, 10, 81, 0, 0, 0
11, Run: 096, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 097, F, 89, 0, 10, 81, 0, 0, 0
11, Run: 098, F, 90, 0, 10, 81, 0, 0, 0
11, Run: 099, F, 88, 0, 10, 81, 0, 0, 0
11, Run: 100, F, 89, 0, 10, 81, 0, 0, 0
12, Run: 001, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 002, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 003, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 004, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 005, F, 169, 0, 10, 157, 0, 0, 0
12, Run: 006, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 007, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 008, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 009, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 010, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 011, F, 169, 0, 10, 157, 0, 0, 0
12, Run: 012, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 013, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 014, F, 169, 0, 10, 157, 0, 0, 0
12, Run: 015, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 016, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 017, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 018, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 019, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 020, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 021, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 022, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 023, F, 169, 0, 10, 157, 0, 0, 0
12, Run: 024, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 025, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 026, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 027, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 028, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 029, F, 169, 0, 10, 157, 0, 0, 0
12, Run: 030, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 031, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 032, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 033, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 034, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 035, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 036, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 037, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 038, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 039, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 040, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 041, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 042, F, 169, 0, 10, 157, 0, 0, 0
12, Run: 043, F, 169, 0, 10, 157, 0, 0, 0
12, Run: 044, F, 169, 0, 10, 157, 0, 0, 0
12, Run: 045, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 046, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 047, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 048, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 049, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 050, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 051, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 052, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 053, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 054, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 055, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 056, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 057, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 058, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 059, F, 169, 0, 10, 157, 0, 0, 0
12, Run: 060, F, 169, 0, 10, 157, 0, 0, 0
12, Run: 061, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 062, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 063, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 064, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 065, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 066, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 067, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 068, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 069, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 070, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 071, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 072, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 073, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 074, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 075, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 076, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 077, F, 170, 0, 10, 157, 0, 0, 0
12, Run: 078, F, 169, 0, 10, 157, 0, 0, 0
12, Run: 079, F, 169, 0, 10, 157, 0, 0, 0
12, Run: 080, F, 169, 0, 10, 157, 0, 0, 0
12, Run: 081, F, 169, 0, 10, 157, 0, 0, 0
12, Run: 082, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 083, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 084, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 085, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 086, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 087, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 088, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 089, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 090, F, 169, 0, 10, 157, 0, 0, 0
12, Run: 091, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 092, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 093, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 094, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 095, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 096, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 097, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 098, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 099, F, 168, 0, 10, 157, 0, 0, 0
12, Run: 100, F, 168, 0, 10, 157, 0, 0, 0
13, Run: 001, F, 11, 0, 10, 10, 0, 0, 0
13, Run: 002, F, 12, 0, 10, 10, 0, 0, 0
13, Run: 003, F, 10, 0, 10, 10, 0, 0, 0
13, Run: 004, F, 11, 0, 10, 10, 0, 0, 0
13, Run: 005, F, 11, 0, 10, 10, 0, 0, 0
13, Run: 006, F, 12, 0, 10, 10, 0, 0, 0
13, Run: 007, F, 11, 0, 10, 10, 0, 0, 0
13, Run: 008, F, 11, 0, 10, 10, 0, 0, 0
13, Run: 009, F, 11, 0, 10, 10, 0, 0, 0
13, Run: 010, F, 12, 0, 10, 10, 0, 0, 0
13, Run: 011, F, 10, 0, 10, 10, 0, 0, 0
13, Run: 012, F, 10, 0, 10, 10, 0, 0, 0
13, Run: 013, F, 11, 0, 10, 10, 0, 0, 0
13, Run: 014, F, 11, 0, 10, 10, 0, 0, 0
13, Run: 015, F, 12, 0, 10, 10, 0, 0, 0
13, Run: 016, F, 11, 0, 10, 10, 0, 0, 0
13, Run: 017, F, 10, 0, 10, 10, 0, 0, 0
13, Run: 018, F, 10, 0, 10, 10, 0, 0, 0
13, Run: 019, F, 10, 0, 10, 10, 0, 0, 0
13, Run: 020, F, 11, 0, 10, 10, 0, 0, 0
13, Run: 021, F, 12, 0, 10, 10, 0, 0, 0
13, Run: 022, F, 10, 0, 10, 10, 0, 0, 0
13, Run: 023, F, 12, 0, 10, 10, 0, 0, 0
13, Run: 024, F, 11, 0, 10, 10, 0, 0, 0
13, Run: 025, F, 11, 0, 10, 10, 0, 0, 0
13, Run: 026, F, 10, 0, 10, 10, 0, 0, 0
13, Run: 027, F, 11, 0, 10, 10, 0, 0, 0
13, Run: 028, F, 11, 0, 10, 10, 0, 0, 0
13, Run: 029, F, 11, 0, 10, 10, 0, 0, 0
13, Run: 030, F, 10, 0, 10, 10, 0, 0, 0
13, Run: 031, F, 13, 0, 10, 10, 0, 0, 0
13, Run: 032, F, 11, 0, 10, 10, 0, 0, 0
13, Run: 033, F, 13, 0, 10, 10, 0, 0, 0
13, Run: 034, F, 12, 0, 10, 10, 0, 0, 0
13, Run: 035, F, 12, 0, 10, 10, 0, 0, 0
13, Run: 036, F, 10, 0, 10, 10, 0, 0, 0
13, Run: 037, F, 11, 0, 10, 10, 0, 0, 0
13, Run: 038, F, 11, 0, 10, 10, 0, 0, 0
13, Run: 039, F, 11, 0, 10, 10, 0, 0, 0
13, Run: 040, F, 12, 0, 10, 10, 0, 0, 0
13, Run: 041, F, 12, 0, 10, 10, 0, 0, 0
13, Run: 042, F, 10, 0, 10, 10, 0, 0, 0
13, Run: 043, F, 13, 0, 10, 10, 0, 0, 0
13, Run: 044, F, 11, 0, 10, 10, 0, 0, 0
13, Run: 045, F, 10, 0, 10, 10, 0, 0, 0
13, Run: 046, F, 10, 0, 10, 10, 0, 0, 0
13, Run: 047, F, 10, 0, 10, 10, 0, 0, 0
13, Run: 048, F, 11, 0, 10, 10, 0, 0, 0
