Input Number, Run_Number, Result@ 100, Y, B, X1, A, C, PO, D, CO, PE, CE, E, F
INVAR-8, Run: 019, P, 0, 0, 0, 0, 0, 0, 118, 32, 1, 2, 24, 0
INVAR-8, Run: 020, P, 0, 0, 0, 0, 0, 0, 68, 82, 1, 2, 24, 0
INVAR-8, Run: 021, P, 0, 0, 0, 0, 0, 0, 82, 68, 1, 2, 24, 0
INVAR-8, Run: 022, P, 0, 0, 0, 0, 0, 0, 16, 135, 1, 0, 25, 1
INVAR-8, Run: 023, P, 0, 0, 0, 0, 0, 0, 52, 99, 1, 0, 25, 1
INVAR-8, Run: 024, P, 0, 0, 0, 0, 0, 0, 114, 37, 1, 0, 25, 1
INVAR-8, Run: 025, P, 0, 0, 0, 0, 0, 0, 50, 101, 1, 0, 25, 1
INVAR-8, Run: 026, P, 0, 0, 0, 0, 0, 0, 52, 98, 1, 2, 24, 0
INVAR-8, Run: 027, P, 0, 0, 0, 0, 0, 0, 128, 22, 1, 0, 25, 0
INVAR-8, Run: 028, P, 0, 0, 0, 0, 0, 0, 108, 42, 1, 0, 25, 0
INVAR-8, Run: 029, P, 0, 0, 0, 0, 0, 0, 70, 81, 1, 0, 25, 1
INVAR-8, Run: 030, P, 0, 0, 0, 0, 0, 0, 134, 17, 1, 2, 24, 1
INVAR-8, Run: 031, P, 0, 0, 0, 0, 0, 0, 130, 21, 1, 2, 24, 1
INVAR-8, Run: 032, P, 0, 0, 0, 0, 0, 0, 78, 73, 1, 0, 25, 1
INVAR-8, Run: 033, P, 0, 0, 0, 0, 0, 0, 122, 29, 1, 0, 25, 1
INVAR-8, Run: 034, P, 0, 0, 0, 0, 0, 0, 88, 62, 1, 2, 24, 0
INVAR-8, Run: 035, P, 0, 0, 0, 0, 0, 0, 80, 71, 1, 0, 25, 1
INVAR-8, Run: 036, P, 0, 0, 0, 0, 0, 0, 88, 62, 1, 0, 25, 0
INVAR-8, Run: 037, P, 0, 0, 0, 0, 0, 0, 110, 40, 1, 0, 25, 0
INVAR-8, Run: 038, P, 0, 0, 0, 0, 0, 0, 52, 99, 1, 0, 25, 1
INVAR-8, Run: 039, P, 0, 0, 0, 0, 0, 0, 100, 50, 1, 0, 25, 0
INVAR-8, Run: 040, P, 0, 0, 0, 0, 0, 0, 112, 39, 1, 2, 24, 1
INVAR-8, Run: 041, P, 0, 0, 0, 0, 0, 0, 86, 65, 1, 2, 24, 1
INVAR-8, Run: 042, P, 0, 0, 0, 0, 0, 0, 132, 19, 1, 2, 24, 1
INVAR-8, Run: 043, P, 0, 0, 0, 0, 0, 0, 106, 44, 1, 0, 25, 0
INVAR-8, Run: 044, P, 0, 0, 0, 0, 0, 0, 34, 116, 1, 0, 25, 0
INVAR-8, Run: 045, P, 0, 0, 0, 0, 0, 0, 88, 63, 1, 0, 25, 1
INVAR-8, Run: 046, P, 0, 0, 0, 0, 0, 0, 8, 142, 1, 0, 25, 0
INVAR-8, Run: 047, P, 0, 0, 0, 0, 0, 0, 110, 41, 1, 0, 25, 1
INVAR-8, Run: 048, P, 0, 0, 0, 0, 0, 0, 136, 14, 1, 0, 25, 0
INVAR-8, Run: 049, P, 0, 0, 0, 0, 0, 0, 106, 44, 1, 2, 24, 0
INVAR-8, Run: 050, P, 0, 0, 0, 0, 0, 0, 118, 33, 1, 0, 25, 1
INVAR-8, Run: 051, P, 0, 0, 0, 0, 0, 0, 126, 25, 1, 0, 25, 1
INVAR-8, Run: 052, P, 0, 0, 0, 0, 0, 0, 82, 69, 1, 0, 25, 1
INVAR-8, Run: 053, P, 0, 0, 0, 0, 0, 0, 124, 27, 1, 0, 25, 1
INVAR-8, Run: 054, P, 0, 0, 0, 0, 0, 0, 22, 128, 1, 0, 25, 0
INVAR-8, Run: 055, P, 0, 0, 0, 0, 0, 0, 116, 35, 1, 2, 24, 1
INVAR-8, Run: 056, P, 0, 0, 0, 0, 0, 0, 130, 20, 1, 2, 24, 0
INVAR-8, Run: 057, P, 0, 0, 0, 0, 0, 0, 98, 52, 1, 0, 25, 0
INVAR-8, Run: 058, P, 0, 0, 0, 0, 0, 0, 132, 18, 1, 2, 24, 0
INVAR-8, Run: 059, P, 0, 0, 0, 0, 0, 0, 136, 15, 1, 0, 25, 1
INVAR-8, Run: 060, P, 0, 0, 0, 0, 0, 0, 132, 19, 1, 0, 25, 1
INVAR-8, Run: 061, P, 0, 0, 0, 0, 0, 0, 124, 26, 1, 0, 25, 0
INVAR-8, Run: 062, P, 0, 0, 0, 0, 0, 0, 62, 88, 1, 0, 25, 0
INVAR-8, Run: 063, P, 0, 0, 0, 0, 0, 0, 68, 83, 1, 0, 25, 1
INVAR-8, Run: 064, P, 0, 0, 0, 0, 0, 0, 110, 41, 1, 0, 25, 1
INVAR-8, Run: 065, P, 0, 0, 0, 0, 0, 0, 136, 15, 1, 2, 24, 1
INVAR-8, Run: 066, P, 0, 0, 0, 0, 0, 0, 126, 25, 1, 2, 24, 1
INVAR-8, Run: 067, P, 0, 0, 0, 0, 0, 0, 136, 14, 1, 4, 23, 0
INVAR-8, Run: 068, P, 0, 0, 0, 0, 0, 0, 74, 77, 1, 0, 25, 1
INVAR-8, Run: 069, P, 0, 0, 0, 0, 0, 0, 34, 117, 1, 0, 25, 1
INVAR-8, Run: 070, P, 0, 0, 0, 0, 0, 0, 80, 70, 1, 0, 25, 0
INVAR-8, Run: 071, P, 0, 0, 0, 0, 0, 0, 134, 17, 1, 2, 24, 1
INVAR-8, Run: 072, P, 0, 0, 0, 0, 0, 0, 120, 31, 1, 2, 24, 1
INVAR-8, Run: 073, P, 0, 0, 0, 0, 0, 0, 56, 95, 1, 0, 25, 1
INVAR-8, Run: 074, P, 0, 0, 0, 0, 0, 0, 112, 38, 1, 0, 25, 0
INVAR-8, Run: 075, P, 0, 0, 0, 0, 0, 0, 62, 89, 1, 0, 25, 1
INVAR-8, Run: 076, P, 0, 0, 0, 0, 0, 0, 132, 18, 1, 2, 24, 0
INVAR-8, Run: 077, P, 0, 0, 0, 0, 0, 0, 128, 22, 1, 0, 25, 0
INVAR-8, Run: 078, P, 0, 0, 0, 0, 0, 0, 72, 79, 1, 0, 25, 1
INVAR-8, Run: 079, P, 0, 0, 0, 0, 0, 0, 126, 24, 1, 0, 25, 0
INVAR-8, Run: 080, P, 0, 0, 0, 0, 0, 0, 114, 37, 1, 0, 25, 1
INVAR-8, Run: 081, P, 0, 0, 0, 0, 0, 0, 124, 26, 1, 0, 25, 0
INVAR-8, Run: 082, P, 0, 0, 0, 0, 0, 0, 52, 98, 1, 0, 25, 0
INVAR-8, Run: 083, P, 0, 0, 0, 0, 0, 0, 138, 13, 1, 2, 24, 1
INVAR-8, Run: 084, P, 0, 0, 0, 0, 0, 0, 88, 63, 1, 0, 25, 1
INVAR-8, Run: 085, P, 0, 0, 0, 0, 0, 0, 84, 67, 1, 0, 25, 1
INVAR-8, Run: 086, P, 0, 0, 0, 0, 0, 0, 44, 106, 1, 0, 25, 0
INVAR-8, Run: 087, P, 0, 0, 0, 0, 0, 0, 134, 17, 1, 2, 24, 1
INVAR-8, Run: 088, P, 0, 0, 0, 0, 0, 0, 36, 115, 1, 0, 25, 1
INVAR-8, Run: 089, P, 0, 0, 0, 0, 0, 0, 78, 72, 1, 0, 25, 0
INVAR-8, Run: 090, P, 0, 0, 0, 0, 0, 0, 108, 42, 1, 2, 24, 0
INVAR-8, Run: 091, P, 0, 0, 0, 0, 0, 0, 54, 97, 1, 0, 25, 1
INVAR-8, Run: 092, P, 0, 0, 0, 0, 0, 0, 80, 71, 1, 0, 25, 1
INVAR-8, Run: 093, P, 0, 0, 0, 0, 0, 0, 130, 21, 1, 2, 24, 1
INVAR-8, Run: 094, P, 0, 0, 0, 0, 0, 0, 92, 58, 1, 2, 24, 0
INVAR-8, Run: 095, P, 0, 0, 0, 0, 0, 0, 30, 120, 1, 0, 25, 0
INVAR-8, Run: 096, P, 0, 0, 0, 0, 0, 0, 90, 61, 1, 0, 25, 1
INVAR-8, Run: 097, P, 0, 0, 0, 0, 0, 0, 94, 56, 1, 0, 25, 0
INVAR-8, Run: 098, P, 0, 0, 0, 0, 0, 0, 132, 18, 1, 2, 24, 0
INVAR-8, Run: 099, P, 0, 0, 0, 0, 0, 0, 98, 52, 1, 0, 25, 0
INVAR-8, Run: 100, P, 0, 0, 0, 0, 0, 0, 110, 41, 1, 2, 24, 1
INVAR-9, Run: 001, P, 0, 0, 0, 0, 0, 0, 236, 65, 1, 0, 50, 1
INVAR-9, Run: 002, P, 0, 0, 0, 0, 0, 0, 228, 72, 1, 2, 49, 0
INVAR-9, Run: 003, P, 0, 0, 0, 0, 0, 0, 186, 115, 1, 2, 49, 1
INVAR-9, Run: 004, P, 0, 0, 0, 0, 0, 0, 262, 38, 1, 0, 50, 0
INVAR-9, Run: 005, P, 0, 0, 0, 0, 0, 0, 102, 198, 1, 0, 50, 0
INVAR-9, Run: 006, P, 0, 0, 0, 0, 0, 0, 240, 61, 1, 0, 50, 1
INVAR-9, Run: 007, P, 0, 0, 0, 0, 0, 0, 244, 56, 1, 0, 50, 0
INVAR-9, Run: 008, P, 0, 0, 0, 0, 0, 0, 260, 40, 1, 2, 49, 0
INVAR-9, Run: 009, P, 0, 0, 0, 0, 0, 0, 254, 47, 1, 0, 50, 1
INVAR-9, Run: 010, P, 0, 0, 0, 0, 0, 0, 246, 55, 1, 0, 50, 1
INVAR-9, Run: 011, P, 0, 0, 0, 0, 0, 0, 266, 34, 1, 2, 49, 0
INVAR-9, Run: 012, P, 0, 0, 0, 0, 0, 0, 124, 177, 1, 2, 49, 1
INVAR-9, Run: 013, P, 0, 0, 0, 0, 0, 0, 240, 60, 1, 2, 49, 0
INVAR-9, Run: 014, P, 0, 0, 0, 0, 0, 0, 130, 171, 1, 0, 50, 1
INVAR-9, Run: 015, P, 0, 0, 0, 0, 0, 0, 64, 236, 1, 0, 50, 0
INVAR-9, Run: 016, P, 0, 0, 0, 0, 0, 0, 264, 36, 1, 0, 50, 0
INVAR-9, Run: 017, P, 0, 0, 0, 0, 0, 0, 186, 114, 1, 2, 49, 0
INVAR-9, Run: 018, P, 0, 0, 0, 0, 0, 0, 134, 167, 1, 0, 50, 1
INVAR-9, Run: 019, P, 0, 0, 0, 0, 0, 0, 208, 92, 1, 0, 50, 0
INVAR-9, Run: 020, P, 0, 0, 0, 0, 0, 0, 106, 195, 1, 2, 49, 1
INVAR-9, Run: 021, P, 0, 0, 0, 0, 0, 0, 258, 42, 1, 2, 49, 0
INVAR-9, Run: 022, P, 0, 0, 0, 0, 0, 0, 224, 76, 1, 0, 50, 0
INVAR-9, Run: 023, P, 0, 0, 0, 0, 0, 0, 246, 54, 1, 0, 50, 0
INVAR-9, Run: 024, P, 0, 0, 0, 0, 0, 0, 248, 53, 1, 2, 49, 1
INVAR-9, Run: 025, P, 0, 0, 0, 0, 0, 0, 176, 124, 1, 0, 50, 0
INVAR-9, Run: 026, P, 0, 0, 0, 0, 0, 0, 236, 65, 1, 2, 49, 1
INVAR-9, Run: 027, P, 0, 0, 0, 0, 0, 0, 256, 44, 1, 2, 49, 0
INVAR-9, Run: 028, P, 0, 0, 0, 0, 0, 0, 22, 279, 1, 0, 50, 1
INVAR-9, Run: 029, P, 0, 0, 0, 0, 0, 0, 34, 266, 1, 0, 50, 0
INVAR-9, Run: 030, P, 0, 0, 0, 0, 0, 0, 190, 110, 1, 0, 50, 0
INVAR-9, Run: 031, P, 0, 0, 0, 0, 0, 0, 238, 62, 1, 0, 50, 0
INVAR-9, Run: 032, P, 0, 0, 0, 0, 0, 0, 96, 205, 1, 0, 50, 1
INVAR-9, Run: 033, P, 0, 0, 0, 0, 0, 0, 12, 288, 1, 2, 49, 0
INVAR-9, Run: 034, P, 0, 0, 0, 0, 0, 0, 78, 222, 1, 0, 50, 0
INVAR-9, Run: 035, P, 0, 0, 0, 0, 0, 0, 166, 135, 1, 0, 50, 1
INVAR-9, Run: 036, P, 0, 0, 0, 0, 0, 0, 214, 87, 1, 0, 50, 1
INVAR-9, Run: 037, P, 0, 0, 0, 0, 0, 0, 206, 94, 1, 0, 50, 0
INVAR-9, Run: 038, P, 0, 0, 0, 0, 0, 0, 122, 179, 1, 0, 50, 1
INVAR-9, Run: 039, P, 0, 0, 0, 0, 0, 0, 204, 96, 1, 0, 50, 0
INVAR-9, Run: 040, P, 0, 0, 0, 0, 0, 0, 264, 37, 1, 2, 49, 1
INVAR-9, Run: 041, P, 0, 0, 0, 0, 0, 0, 166, 134, 1, 2, 49, 0
INVAR-9, Run: 042, P, 0, 0, 0, 0, 0, 0, 204, 96, 1, 0, 50, 0
INVAR-9, Run: 043, P, 0, 0, 0, 0, 0, 0, 258, 42, 1, 0, 50, 0
INVAR-9, Run: 044, P, 0, 0, 0, 0, 0, 0, 26, 274, 1, 0, 50, 0
INVAR-9, Run: 045, P, 0, 0, 0, 0, 0, 0, 224, 77, 1, 0, 50, 1
INVAR-9, Run: 046, P, 0, 0, 0, 0, 0, 0, 138, 162, 1, 0, 50, 0
INVAR-9, Run: 047, P, 0, 0, 0, 0, 0, 0, 266, 34, 1, 2, 49, 0
INVAR-9, Run: 048, P, 0, 0, 0, 0, 0, 0, 250, 50, 1, 2, 49, 0
INVAR-9, Run: 049, P, 0, 0, 0, 0, 0, 0, 268, 32, 1, 0, 50, 0
INVAR-9, Run: 050, P, 0, 0, 0, 0, 0, 0, 156, 145, 1, 0, 50, 1
INVAR-9, Run: 051, P, 0, 0, 0, 0, 0, 0, 260, 40, 1, 0, 50, 0
INVAR-9, Run: 052, P, 0, 0, 0, 0, 0, 0, 216, 84, 1, 0, 50, 0
INVAR-9, Run: 053, P, 0, 0, 0, 0, 0, 0, 16, 284, 1, 0, 50, 0
INVAR-9, Run: 054, P, 0, 0, 0, 0, 0, 0, 250, 51, 1, 2, 49, 1
INVAR-9, Run: 055, P, 0, 0, 0, 0, 0, 0, 250, 51, 1, 0, 50, 1
INVAR-9, Run: 056, P, 0, 0, 0, 0, 0, 0, 258, 42, 1, 2, 49, 0
INVAR-9, Run: 057, P, 0, 0, 0, 0, 0, 0, 136, 165, 1, 0, 50, 1
INVAR-9, Run: 058, P, 0, 0, 0, 0, 0, 0, 202, 99, 1, 0, 50, 1
INVAR-9, Run: 059, P, 0, 0, 0, 0, 0, 0, 16, 284, 1, 0, 50, 0
INVAR-9, Run: 060, P, 0, 0, 0, 0, 0, 0, 266, 34, 1, 2, 49, 0
INVAR-9, Run: 061, P, 0, 0, 0, 0, 0, 0, 220, 81, 1, 2, 49, 1
INVAR-9, Run: 062, P, 0, 0, 0, 0, 0, 0, 266, 35, 1, 2, 49, 1
INVAR-9, Run: 063, P, 0, 0, 0, 0, 0, 0, 256, 45, 1, 0, 50, 1
INVAR-9, Run: 064, P, 0, 0, 0, 0, 0, 0, 158, 143, 1, 0, 50, 1
INVAR-9, Run: 065, P, 0, 0, 0, 0, 0, 0, 246, 54, 1, 0, 50, 0
INVAR-9, Run: 066, P, 0, 0, 0, 0, 0, 0, 10, 291, 1, 0, 50, 1
INVAR-9, Run: 067, P, 0, 0, 0, 0, 0, 0, 142, 159, 1, 0, 50, 1
INVAR-9, Run: 068, P, 0, 0, 0, 0, 0, 0, 98, 203, 1, 0, 50, 1
INVAR-9, Run: 069, P, 0, 0, 0, 0, 0, 0, 146, 155, 1, 0, 50, 1
INVAR-9, Run: 070, P, 0, 0, 0, 0, 0, 0, 220, 81, 1, 0, 50, 1
INVAR-9, Run: 071, P, 0, 0, 0, 0, 0, 0, 242, 59, 1, 2, 49, 1
INVAR-9, Run: 072, P, 0, 0, 0, 0, 0, 0, 180, 120, 1, 0, 50, 0
INVAR-9, Run: 073, P, 0, 0, 0, 0, 0, 0, 78, 223, 1, 0, 50, 1
INVAR-9, Run: 074, P, 0, 0, 0, 0, 0, 0, 182, 119, 1, 0, 50, 1
INVAR-9, Run: 075, P, 0, 0, 0, 0, 0, 0, 270, 30, 1, 0, 50, 0
INVAR-9, Run: 076, P, 0, 0, 0, 0, 0, 0, 112, 189, 1, 2, 49, 1
INVAR-9, Run: 077, P, 0, 0, 0, 0, 0, 0, 200, 100, 1, 0, 50, 0
INVAR-9, Run: 078, P, 0, 0, 0, 0, 0, 0, 234, 66, 1, 2, 49, 0
INVAR-9, Run: 079, P, 0, 0, 0, 0, 0, 0, 216, 84, 1, 0, 50, 0
INVAR-9, Run: 080, P, 0, 0, 0, 0, 0, 0, 266, 35, 1, 0, 50, 1
INVAR-9, Run: 081, P, 0, 0, 0, 0, 0, 0, 212, 89, 1, 0, 50, 1
INVAR-9, Run: 082, P, 0, 0, 0, 0, 0, 0, 256, 44, 1, 0, 50, 0
INVAR-9, Run: 083, P, 0, 0, 0, 0, 0, 0, 114, 186, 1, 0, 50, 0
INVAR-9, Run: 084, P, 0, 0, 0, 0, 0, 0, 254, 46, 1, 0, 50, 0
INVAR-9, Run: 085, P, 0, 0, 0, 0, 0, 0, 40, 261, 1, 0, 50, 1
INVAR-9, Run: 086, P, 0, 0, 0, 0, 0, 0, 224, 76, 1, 2, 49, 0
INVAR-9, Run: 087, P, 0, 0, 0, 0, 0, 0, 222, 79, 1, 0, 50, 1
INVAR-9, Run: 088, P, 0, 0, 0, 0, 0, 0, 264, 36, 1, 0, 50, 0
INVAR-9, Run: 089, P, 0, 0, 0, 0, 0, 0, 212, 88, 1, 0, 50, 0
INVAR-9, Run: 090, P, 0, 0, 0, 0, 0, 0, 158, 142, 1, 0, 50, 0
INVAR-9, Run: 091, P, 0, 0, 0, 0, 0, 0, 250, 50, 1, 2, 49, 0
INVAR-9, Run: 092, P, 0, 0, 0, 0, 0, 0, 16, 284, 1, 0, 50, 0
INVAR-9, Run: 093, P, 0, 0, 0, 0, 0, 0, 240, 61, 1, 0, 50, 1
INVAR-9, Run: 094, P, 0, 0, 0, 0, 0, 0, 216, 85, 1, 0, 50, 1
INVAR-9, Run: 095, P, 0, 0, 0, 0, 0, 0, 146, 154, 1, 0, 50, 0
INVAR-9, Run: 096, P, 0, 0, 0, 0, 0, 0, 64, 237, 1, 0, 50, 1
INVAR-9, Run: 097, P, 0, 0, 0, 0, 0, 0, 170, 130, 1, 2, 49, 0
INVAR-9, Run: 098, P, 0, 0, 0, 0, 0, 0, 208, 93, 1, 2, 49, 1
INVAR-9, Run: 099, P, 0, 0, 0, 0, 0, 0, 272, 28, 1, 2, 49, 0
INVAR-9, Run: 100, P, 0, 0, 0, 0, 0, 0, 272, 28, 1, 2, 49, 0
