Input Number, Run_Number, Result@ 100, A1, F1, F1P, A2, F2, F2P, Y
INVAR-23, Run: 048, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 049, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 050, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 051, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 052, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 053, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 054, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 055, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 056, P, 0, 5, 0, 69, 0, 5, 0
INVAR-23, Run: 057, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 058, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 059, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 060, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 061, P, 0, 5, 0, 69, 0, 5, 0
INVAR-23, Run: 062, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 063, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 064, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 065, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 066, P, 0, 5, 0, 69, 0, 5, 0
INVAR-23, Run: 067, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 068, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 069, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 070, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 071, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 072, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 073, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 074, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 075, P, 0, 5, 0, 69, 0, 5, 0
INVAR-23, Run: 076, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 077, P, 0, 5, 0, 69, 0, 5, 0
INVAR-23, Run: 078, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 079, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 080, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 081, P, 0, 5, 0, 69, 0, 5, 0
INVAR-23, Run: 082, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 083, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 084, P, 0, 5, 0, 69, 0, 5, 0
INVAR-23, Run: 085, P, 0, 5, 0, 69, 0, 5, 0
INVAR-23, Run: 086, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 087, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 088, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 089, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 090, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 091, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 092, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 093, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 094, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 095, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 096, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 097, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 098, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 099, P, 0, 5, 0, 68, 0, 5, 0
INVAR-23, Run: 100, P, 0, 5, 0, 68, 0, 5, 0
INVAR-24, Run: 001, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 002, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 003, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 004, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 005, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 006, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 007, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 008, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 009, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 010, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 011, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 012, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 013, P, 0, 5, 0, 97, 0, 5, 0
INVAR-24, Run: 014, P, 0, 5, 0, 97, 0, 5, 0
INVAR-24, Run: 015, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 016, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 017, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 018, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 019, P, 0, 5, 0, 97, 0, 5, 0
INVAR-24, Run: 020, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 021, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 022, P, 0, 5, 0, 97, 0, 5, 0
INVAR-24, Run: 023, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 024, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 025, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 026, P, 0, 5, 0, 97, 0, 5, 0
INVAR-24, Run: 027, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 028, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 029, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 030, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 031, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 032, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 033, P, 0, 5, 0, 97, 0, 5, 0
INVAR-24, Run: 034, P, 0, 5, 0, 97, 0, 5, 0
INVAR-24, Run: 035, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 036, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 037, P, 0, 5, 0, 97, 0, 5, 0
INVAR-24, Run: 038, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 039, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 040, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 041, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 042, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 043, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 044, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 045, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 046, P, 0, 5, 0, 97, 0, 5, 0
INVAR-24, Run: 047, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 048, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 049, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 050, P, 0, 5, 0, 97, 0, 5, 0
INVAR-24, Run: 051, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 052, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 053, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 054, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 055, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 056, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 057, P, 0, 5, 0, 97, 0, 5, 0
INVAR-24, Run: 058, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 059, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 060, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 061, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 062, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 063, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 064, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 065, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 066, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 067, P, 0, 5, 0, 97, 0, 5, 0
INVAR-24, Run: 068, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 069, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 070, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 071, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 072, P, 0, 5, 0, 97, 0, 5, 0
INVAR-24, Run: 073, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 074, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 075, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 076, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 077, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 078, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 079, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 080, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 081, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 082, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 083, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 084, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 085, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 086, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 087, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 088, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 089, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 090, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 091, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 092, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 093, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 094, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 095, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 096, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 097, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 098, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 099, P, 0, 5, 0, 96, 0, 5, 0
INVAR-24, Run: 100, P, 0, 5, 0, 96, 0, 5, 0
INVAR-25, Run: 001, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 002, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 003, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 004, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 005, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 006, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 007, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 008, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 009, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 010, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 011, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 012, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 013, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 014, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 015, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 016, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 017, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 018, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 019, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 020, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 021, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 022, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 023, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 024, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 025, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 026, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 027, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 028, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 029, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 030, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 031, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 032, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 033, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 034, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 035, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 036, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 037, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 038, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 039, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 040, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 041, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 042, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 043, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 044, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 045, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 046, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 047, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 048, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 049, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 050, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 051, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 052, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 053, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 054, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 055, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 056, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 057, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 058, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 059, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 060, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 061, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 062, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 063, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 064, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 065, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 066, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 067, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 068, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 069, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 070, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 071, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 072, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 073, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 074, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 075, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 076, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 077, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 078, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 079, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 080, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 081, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 082, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 083, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 084, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 085, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 086, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 087, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 088, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 089, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 090, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 091, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 092, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 093, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 094, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 095, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 096, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 097, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 098, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 099, P, 0, 5, 0, 0, 5, 0, 0
INVAR-25, Run: 100, P, 0, 5, 0, 0, 5, 0, 0
INVAR-26, Run: 001, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 002, F, 48, 0, 0, 26, 0, 2, 3
INVAR-26, Run: 003, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 004, F, 48, 1, 0, 27, 0, 3, 2
INVAR-26, Run: 005, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 006, F, 48, 0, 0, 27, 0, 2, 3
INVAR-26, Run: 007, F, 48, 0, 0, 27, 0, 2, 3
INVAR-26, Run: 008, F, 48, 0, 0, 26, 0, 2, 3
INVAR-26, Run: 009, F, 48, 0, 0, 27, 0, 2, 3
INVAR-26, Run: 010, F, 48, 0, 0, 26, 0, 2, 3
INVAR-26, Run: 011, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 012, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 013, F, 48, 1, 0, 27, 0, 3, 2
INVAR-26, Run: 014, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 015, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 016, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 017, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 018, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 019, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 020, F, 48, 0, 0, 26, 0, 2, 3
INVAR-26, Run: 021, F, 48, 1, 0, 27, 0, 3, 2
INVAR-26, Run: 022, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 023, F, 48, 0, 0, 26, 0, 2, 3
INVAR-26, Run: 024, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 025, F, 48, 0, 0, 26, 0, 2, 3
INVAR-26, Run: 026, F, 48, 0, 0, 26, 0, 2, 3
INVAR-26, Run: 027, F, 48, 0, 0, 27, 0, 2, 3
INVAR-26, Run: 028, F, 48, 0, 0, 26, 0, 2, 3
INVAR-26, Run: 029, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 030, F, 48, 0, 0, 26, 0, 2, 3
INVAR-26, Run: 031, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 032, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 033, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 034, F, 48, 0, 0, 27, 0, 2, 3
INVAR-26, Run: 035, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 036, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 037, F, 48, 0, 0, 26, 0, 2, 3
INVAR-26, Run: 038, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 039, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 040, F, 48, 0, 0, 26, 0, 2, 3
INVAR-26, Run: 041, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 042, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 043, F, 48, 1, 0, 27, 0, 3, 2
INVAR-26, Run: 044, F, 48, 1, 0, 28, 0, 3, 2
INVAR-26, Run: 045, F, 48, 0, 0, 27, 0, 2, 3
INVAR-26, Run: 046, F, 48, 0, 0, 26, 0, 2, 3
INVAR-26, Run: 047, F, 48, 1, 0, 28, 0, 3, 2
INVAR-26, Run: 048, F, 48, 0, 0, 26, 0, 2, 3
INVAR-26, Run: 049, F, 48, 0, 0, 26, 0, 2, 3
INVAR-26, Run: 050, F, 48, 0, 0, 26, 0, 2, 3
INVAR-26, Run: 051, F, 48, 0, 0, 27, 0, 2, 3
INVAR-26, Run: 052, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 053, F, 48, 1, 0, 28, 0, 3, 2
INVAR-26, Run: 054, F, 48, 1, 0, 27, 0, 3, 2
INVAR-26, Run: 055, F, 48, 0, 0, 26, 0, 2, 3
INVAR-26, Run: 056, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 057, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 058, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 059, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 060, F, 48, 1, 0, 28, 0, 3, 2
INVAR-26, Run: 061, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 062, F, 48, 1, 0, 27, 0, 3, 2
INVAR-26, Run: 063, F, 48, 1, 0, 27, 0, 3, 2
INVAR-26, Run: 064, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 065, F, 48, 1, 0, 27, 0, 3, 2
INVAR-26, Run: 066, F, 48, 0, 0, 27, 0, 2, 3
INVAR-26, Run: 067, F, 48, 0, 0, 27, 0, 2, 3
INVAR-26, Run: 068, F, 48, 0, 0, 27, 0, 2, 3
INVAR-26, Run: 069, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 070, F, 48, 1, 0, 29, 0, 3, 2
INVAR-26, Run: 071, F, 48, 0, 0, 26, 0, 2, 3
INVAR-26, Run: 072, F, 48, 0, 0, 26, 0, 2, 3
INVAR-26, Run: 073, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 074, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 075, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 076, F, 48, 1, 0, 28, 0, 3, 2
INVAR-26, Run: 077, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 078, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 079, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 080, F, 48, 1, 0, 27, 0, 3, 2
INVAR-26, Run: 081, F, 48, 1, 0, 27, 0, 3, 2
INVAR-26, Run: 082, F, 48, 1, 0, 27, 0, 3, 2
INVAR-26, Run: 083, F, 48, 1, 0, 27, 0, 3, 2
INVAR-26, Run: 084, F, 48, 1, 0, 28, 0, 3, 2
INVAR-26, Run: 085, F, 48, 0, 0, 27, 0, 2, 3
INVAR-26, Run: 086, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 087, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 088, F, 48, 1, 0, 28, 0, 3, 2
INVAR-26, Run: 089, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 090, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 091, F, 48, 0, 0, 26, 0, 2, 3
INVAR-26, Run: 092, F, 48, 0, 0, 26, 0, 2, 3
INVAR-26, Run: 093, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 094, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 095, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 096, F, 48, 1, 0, 27, 0, 3, 2
INVAR-26, Run: 097, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 098, F, 48, 1, 0, 26, 0, 3, 2
INVAR-26, Run: 099, F, 48, 0, 0, 26, 0, 2, 3
INVAR-26, Run: 100, F, 48, 1, 0, 26, 0, 3, 2
INVAR-27, Run: 001, F, 98, 1, 0, 60, 0, 3, 2
INVAR-27, Run: 002, F, 98, 0, 0, 61, 0, 2, 3
INVAR-27, Run: 003, F, 98, 1, 0, 60, 0, 3, 2
INVAR-27, Run: 004, F, 98, 0, 0, 60, 0, 2, 3
INVAR-27, Run: 005, F, 98, 0, 0, 60, 0, 2, 3
INVAR-27, Run: 006, F, 98, 1, 0, 61, 0, 3, 2
INVAR-27, Run: 007, F, 98, 0, 0, 61, 0, 2, 3
INVAR-27, Run: 008, F, 98, 1, 0, 60, 0, 3, 2
INVAR-27, Run: 009, F, 98, 0, 0, 60, 0, 2, 3
INVAR-27, Run: 010, F, 98, 0, 0, 60, 0, 2, 3
INVAR-27, Run: 011, F, 98, 1, 0, 60, 0, 3, 2
INVAR-27, Run: 012, F, 98, 1, 0, 60, 0, 3, 2
INVAR-27, Run: 013, F, 98, 0, 0, 60, 0, 2, 3
INVAR-27, Run: 014, F, 98, 1, 0, 60, 0, 3, 2
INVAR-27, Run: 015, F, 98, 0, 0, 60, 0, 2, 3
INVAR-27, Run: 016, F, 98, 1, 0, 61, 0, 3, 2
INVAR-27, Run: 017, F, 98, 1, 0, 60, 0, 3, 2
INVAR-27, Run: 018, F, 98, 0, 0, 60, 0, 2, 3
INVAR-27, Run: 019, F, 98, 1, 0, 60, 0, 3, 2
INVAR-27, Run: 020, F, 98, 1, 0, 60, 0, 3, 2
INVAR-27, Run: 021, F, 98, 0, 0, 61, 0, 2, 3
INVAR-27, Run: 022, F, 98, 1, 0, 60, 0, 3, 2
INVAR-27, Run: 023, F, 98, 1, 0, 60, 0, 3, 2
INVAR-27, Run: 024, F, 98, 0, 0, 60, 0, 2, 3
INVAR-27, Run: 025, F, 98, 0, 0, 60, 0, 2, 3
INVAR-27, Run: 026, F, 98, 1, 0, 60, 0, 3, 2
INVAR-27, Run: 027, F, 98, 1, 0, 60, 0, 3, 2
INVAR-27, Run: 028, F, 98, 1, 0, 60, 0, 3, 2
INVAR-27, Run: 029, F, 98, 1, 0, 60, 0, 3, 2
INVAR-27, Run: 030, F, 98, 0, 0, 60, 0, 2, 3
INVAR-27, Run: 031, F, 98, 1, 0, 60, 0, 3, 2
INVAR-27, Run: 032, F, 98, 1, 0, 60, 0, 3, 2
INVAR-27, Run: 033, F, 98, 0, 0, 60, 0, 2, 3
INVAR-27, Run: 034, F, 98, 1, 0, 60, 0, 3, 2
